subject,strategy,condition,l_length,pres_rate,ncr,total_irt,irt_h1,irt_h2,irt_delta,ncr_bin
A2IKLJWU2OJ1YX,prim,30-1,30.0,1000.0,13,46427.89999983708,14927.46666665872,25796.29999989271,10868.833333233992,6
A2IKLJWU2OJ1YX,prim,30-1,30.0,1000.0,15,72008.0,19960.000000029802,49368.59999999404,29408.599999964237,7
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,4,31493.0,18419.0,13074.0,-5345.0,2
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,5,31217.0,5246.5,17827.0,12580.5,2
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,6,34656.0,22546.5,12109.5,-10437.0,3
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,7,48062.72222222222,16796.444444444445,24038.166666666668,7241.722222222223,3
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,8,57702.75,30142.333333333332,27560.416666666668,-2581.9166666666665,4
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,9,52712.5,18154.583333333336,28044.75,9890.166666666668,4
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,10,61653.833333333336,35343.11111111112,26310.722222222223,-9032.388888888889,5
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,11,54675.0,22108.0,27802.5,5694.5,5
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,12,63648.0,36045.0,27603.0,-8442.0,6
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,13,65788.0,29128.0,33320.0,4192.0,6
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,4,18883.43333339691,9493.758333268264,9389.675000128647,-104.08333313961764,2
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,5,19216.239999714493,5548.929999998212,8723.979999762774,3175.0499997645616,2
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,6,27689.033333435655,16623.250000099342,11065.783333336314,-5557.466666763027,3
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,7,31393.393333351614,9644.359999940792,16355.62000011603,6711.260000175237,3
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,8,25544.899999797344,15653.975000023842,9890.924999773502,-5763.0500002503395,4
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,9,32480.49999976158,12259.899999856949,15558.049999952316,3298.1500000953674,4
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,11,32327.799999713898,11112.5,18829.299999713898,7716.799999713898,5
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,8,39959.10000014305,23411.200000166893,16547.899999976158,-6863.300000190735,4
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,9,34430.15000021458,11902.850000023842,19276.950000166893,7374.100000143051,4
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,10,41212.58888893657,25753.666666706402,15458.92222223017,-10294.744444476233,5
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,11,42886.59000018438,18080.72500004371,19625.911666735014,1545.1866666913031,5
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,12,45494.08888901605,24021.438889013396,21472.650000002654,-2548.7888890107447,6
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,13,47864.30000003179,19589.766666730244,24269.033333381016,4679.266666650772,6
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,14,52301.29999983311,29804.949999928474,22496.349999904633,-7308.600000023842,7
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,15,70975.39999961853,44312.39999985695,23115.89999985695,-21196.5,7
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,4,21316.550000190735,14840.650000095367,6475.900000095367,-8364.75,2
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,5,27503.624999910593,5025.72500000149,14136.575000047684,9110.850000046194,2
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,6,32558.075000077486,19891.77499999851,12666.300000078976,-7225.474999919534,3
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,7,35205.50833320618,12048.850000103315,16793.866666485865,4745.016666382551,3
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,8,40106.60000022749,24714.31666687131,15392.283333356181,-9322.033333515128,4
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,9,45106.83416674534,15376.925833348432,23807.70583338539,8430.780000036953,4
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,10,46529.34166659167,25569.304166533053,20960.037500058614,-4609.266666474442,5
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,11,51543.16666678587,21953.73333344857,25377.000000039738,3423.2666665911674,5
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,12,50719.50000041723,27004.250000208616,23715.250000208616,-3289.0,6
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,14,52966.89999961853,28840.39999961853,24126.5,-4713.89999961853,7
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,5,33442.883333047226,5628.049999872843,19294.516666730247,13666.466666857403,2
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,6,45107.23333334923,29629.475000023842,15477.758333325386,-14151.716666698456,3
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,7,50123.28333282471,16693.216666380566,22401.166666666668,5707.950000286102,3
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,8,46236.83541713158,26130.039583404858,20106.795833726723,-6023.243749678135,4
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,9,50401.24583256245,17798.529166460037,28031.97083298365,10233.441666523617,4
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,10,50997.96666638056,28479.433332761128,22518.533333619434,-5960.899999141693,5
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,11,44189.25000047684,19123.60000014305,21707.025000333786,2583.425000190735,5
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,12,71900.0,23385.999999046326,48514.000000953674,25128.00000190735,6
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,4,50859.65000003576,41874.85000002384,8984.800000011921,-32890.05000001192,2
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,5,46445.200000047684,9264.700000017881,21373.300000041723,12108.600000023842,2
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,6,62669.299999917544,39286.166666567326,23383.13333335022,-15903.033333217105,3
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,7,58173.76666665077,14971.233333269754,21476.599999984104,6505.366666714351,3
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,8,73882.44999957085,46253.449999928474,27628.999999642372,-18624.450000286102,4
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,9,79705.60000014305,39263.50000047684,36987.49999976158,-2276.0000007152557,4
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,10,65230.900000333786,36349.85000026226,28881.050000071526,-7468.800000190735,5
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,11,48502.89999961853,12988.399999856949,32567.74999976158,19579.349999904633,5
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,13,50637.22499978542,17047.375000059605,25630.599999904633,8583.224999845028,6
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,16,59131.63333360354,33198.56666684151,25933.066666762035,-7265.500000079473,8
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,17,55220.2999997139,30719.39999985695,19168.0,-11551.399999856949,8
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,18,74585.59999990463,46512.5,28073.099999904633,-18439.400000095367,9
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,22,53463.99999976158,24546.5,28917.49999976158,4370.999999761581,11
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,4,33842.59999996424,21088.59999996424,12754.0,-8334.59999996424,2
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,5,49968.40000009537,6581.700000047684,26337.799999952316,19756.099999904633,2
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,6,57030.5277778705,24204.9277778301,32825.600000040395,8620.6722222103,3
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,7,67434.76187500134,15359.649374997989,42502.41687499247,27142.767499994487,3
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,8,72453.58541667958,32306.322916679084,40147.2625000005,7840.939583321412,4
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,9,69659.50833340485,18033.116666783888,44374.42500001192,26341.308333228033,4
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,10,73991.52499999106,27407.82499998808,46583.70000000298,19175.8750000149,5
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,11,77181.80000007153,23593.80000001192,40362.700000047684,16768.900000035763,5
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,3,30270.10000014305,0.0,22558.425000071526,22558.425000071526,1
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,4,45925.900000572205,26781.400000572205,19144.5,-7636.900000572205,2
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,5,43045.199999809265,22013.89999961853,11146.400000095367,-10867.499999523163,2
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,6,53264.366666555405,23878.166666686535,29386.19999986887,5508.033333182335,3
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,7,50728.17499983311,14821.650000095367,28265.674999833107,13444.02499973774,3
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,8,56470.066667079926,25746.00000031789,30724.066666762035,4978.066666444142,4
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,9,55597.15833326181,18505.577083279688,30416.039583325386,11910.462500045696,4
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,10,58474.52916661898,30300.154166579247,28174.375000039738,-2125.77916653951,5
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,11,65571.77500006557,20568.45000010729,39928.2500000298,19359.799999922514,5
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,12,77991.19999980927,36932.7999997139,41058.40000009537,4125.60000038147,6
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,13,71775.4500001669,23275.849999845028,44319.750000178814,21043.900000333786,6
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,14,68614.89999997616,28395.50000011921,40219.39999985695,11823.89999973774,7
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,10,65446.5,38696.0,26750.5,-11945.5,5
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,12,59281.09999978542,37785.699999809265,21495.399999976158,-16290.299999833107,6
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,13,62475.200000047684,24422.725000023842,32776.80000001192,8354.074999988079,6
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,14,67945.90333331873,38088.272499920924,29857.630833397805,-8230.641666523119,7
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,15,68175.03333351348,30350.844444519942,32651.205555644305,2300.3611111243567,7
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,16,69263.75833325088,36848.61666660507,32415.141666645803,-4433.4749999592705,8
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,17,67438.46666649978,27184.09999994437,36855.89999991655,9671.799999972185,8
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,18,71826.83333317439,40602.86666665474,31223.966666519642,-9378.900000135103,9
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,19,67711.91666678587,25636.483333269753,36675.20000024636,11038.71666697661,9
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,20,73268.46666671832,38618.2666666309,34650.20000008742,-3968.0666665434837,10
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,22,80736.89999973774,44061.49999976158,36675.39999997616,-7386.099999785423,11
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,26,73817.00000023842,45606.30000042915,28210.699999809265,-17395.60000061989,13
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,4,19277.14999975264,12861.962499886751,6415.18749986589,-6446.775000020862,2
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,5,16550.599999964237,5180.749999985099,7190.624999970198,2009.8749999850988,2
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,6,24710.49166668455,15122.125000009934,9588.366666674614,-5533.7583333353205,3
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,7,21864.904166686036,6911.564583321412,11962.13333332787,5050.568750006457,3
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,8,30292.716666847467,20196.7583334893,10095.958333358169,-10100.80000013113,4
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,9,29770.624999664724,14159.599999807775,12966.624999813735,-1192.9749999940395,4
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,10,38517.383333603546,21786.96666701635,16730.416666587196,-5056.550000429153,5
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,11,43636.4999999702,16103.200000017881,25172.499999970198,9069.299999952316,5
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,12,33226.0,21358.200000286102,11867.799999713898,-9490.400000572205,6
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,13,35057.699999809265,13986.5,18284.699999809265,4298.199999809265,6
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,14,39258.099999427795,21958.299999713898,17299.799999713898,-4658.5,7
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,10,59705.5,42750.0,16955.5,-25794.5,5
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,11,35940.5,19288.5,13946.0,-5342.5,5
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,12,43315.875,24026.25,19289.625,-4736.625,6
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,13,39505.5,15585.75,20515.25,4929.5,6
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,14,49517.75,24207.5,25310.25,1102.75,7
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,15,48105.5,22635.25,22746.25,111.0,7
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,6,38037.65000021458,16748.950000166893,21288.700000047684,4539.749999880791,3
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,8,40527.55000042915,19502.650000333786,21024.900000095367,1522.2499997615814,4
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,9,48415.10000014305,9790.600000143051,32069.700000047684,22279.099999904633,4
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,10,72059.06666644414,20588.23333319028,51470.83333325386,30882.60000006358,5
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,11,66086.900000453,14219.799999952316,45000.00000035763,30780.20000040531,5
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,12,64678.91666654746,25133.599999984108,39545.316666563354,14411.716666579247,6
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,13,52842.866666316986,11269.599999904633,37712.666666428246,26443.066666523617,6
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,14,71821.45000052452,26375.500000357628,45445.95000016689,19070.449999809265,7
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,16,50405.89999985695,25726.199999809265,24679.700000047684,-1046.4999997615814,8
A30DHHAL100LZR,ns,30-1,30.0,1000.0,8,66549.0,25500.0,41049.0,15549.0,4
A30DHHAL100LZR,ns,30-1,30.0,1000.0,9,73015.0,29151.0,24611.666666666668,-4539.333333333333,4
A30DHHAL100LZR,ns,30-1,30.0,1000.0,10,75208.33333333333,37407.0,37801.333333333336,394.3333333333333,5
A30DHHAL100LZR,ns,30-1,30.0,1000.0,11,74605.0,31490.666666666664,36781.0,5290.333333333333,5
A30DHHAL100LZR,ns,30-1,30.0,1000.0,12,82562.66666666667,42439.666666666664,40123.0,-2316.6666666666665,6
A30DHHAL100LZR,ns,30-1,30.0,1000.0,13,82914.0,35952.0,42027.5,6075.5,6
A30DHHAL100LZR,ns,30-1,30.0,1000.0,14,83673.0,48278.0,35395.0,-12883.0,7
A30DHHAL100LZR,ns,30-1,30.0,1000.0,15,79010.75,33676.25,39192.25,5516.0,7
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,5,24355.666666666668,5437.444444444444,13699.444444444445,8262.0,2
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,6,33556.333333333336,18039.333333333332,15517.0,-2522.3333333333335,3
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,7,40924.666666666664,15026.333333333334,20322.333333333332,5296.0,3
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,8,35158.166666666664,21298.166666666668,13860.0,-7438.166666666667,4
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,9,40908.833333333336,13754.666666666666,22348.5,8593.833333333334,4
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,10,47722.58333333333,25932.916666666664,21789.666666666664,-4143.25,5
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,11,49369.83333333333,20113.416666666664,25016.25,4902.833333333333,5
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,12,52144.0,25366.0,26778.0,1412.0,6
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,4,10129.350000083447,6353.650000035763,3775.7000000476837,-2577.949999988079,2
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,5,23830.100000023842,3090.3000000715256,17232.89999985695,14142.599999785423,2
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,6,35163.2750000755,11928.222916712362,23235.052083363134,11306.829166650772,3
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,7,39981.07500009736,6936.7958333740635,29498.745833391946,22561.95000001788,3
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,8,31656.824999958277,11690.562500014901,19966.262499943376,8275.699999928474,4
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,9,56927.42500001192,7051.8499999940395,46276.15000003576,39224.30000004172,4
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,10,39770.550000091396,12188.000000059605,27582.550000031788,15394.549999972185,5
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,11,46984.10000014305,12877.600000023842,32153.00000011921,19275.400000095367,5
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,12,61055.500000178814,16998.350000083447,44057.15000009537,27058.80000001192,6
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,14,53847.699999809265,19091.199999809265,34756.5,15665.300000190735,7
A36IB78C6MVA3,prim,30-1,30.0,1000.0,4,21271.0,11818.0,9453.0,-2365.0,2
A36IB78C6MVA3,prim,30-1,30.0,1000.0,5,25982.0,7471.0,10925.0,3454.0,2
A36IB78C6MVA3,prim,30-1,30.0,1000.0,6,28578.0,22165.0,6413.0,-15752.0,3
A36IB78C6MVA3,prim,30-1,30.0,1000.0,7,39860.5,18315.0,13760.5,-4554.5,3
A36IB78C6MVA3,prim,30-1,30.0,1000.0,8,38490.5,19268.5,19222.0,-46.5,4
A36IB78C6MVA3,prim,30-1,30.0,1000.0,9,42024.33333333333,17673.833333333336,18808.333333333336,1134.5,4
A36IB78C6MVA3,prim,30-1,30.0,1000.0,10,47538.25,26630.5,20907.75,-5722.75,5
A36IB78C6MVA3,prim,30-1,30.0,1000.0,11,46560.0,17856.5,26247.0,8390.5,5
A36IB78C6MVA3,prim,30-1,30.0,1000.0,12,49939.0,29513.0,20426.0,-9087.0,6
A36IB78C6MVA3,prim,30-1,30.0,1000.0,15,65663.0,30860.0,28101.0,-2759.0,7
A36IB78C6MVA3,prim,30-1,30.0,1000.0,16,64394.0,25864.0,38530.0,12666.0,8
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,4,14963.800000190735,8740.5,6223.300000190735,-2517.199999809265,2
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,5,67492.80000019073,23411.50000023842,40007.59999990463,16596.099999666214,2
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,8,65307.699999809265,40605.7000002861,24701.999999523163,-15903.70000076294,4
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,9,55773.94999957085,12070.349999904633,36092.54999983311,24022.199999928474,4
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,10,45970.799999952316,30180.600000023842,15790.199999928474,-14390.400000095367,5
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,11,60929.516666293144,21084.199999809265,34565.89999985695,13481.700000047684,5
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,12,69594.28333334129,33376.19999988874,36218.083333452545,2841.8833335638046,6
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,13,63247.066666563354,26286.072222265935,33010.658333182335,6724.5861109164025,6
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,14,73051.89166659117,34295.43333325783,38756.458333333336,4461.0250000754995,7
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,15,72080.9249998331,22961.774999976158,43106.999999821186,20145.224999845028,7
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,16,69137.83333341281,34621.93333339691,34515.90000001589,-106.03333338101704,8
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,17,78606.80000007153,35844.04999983311,40085.85000026226,4241.800000429153,8
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,18,63177.50000023842,37824.7000002861,25352.799999952316,-12471.900000333786,9
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,19,71174.24999976158,30542.849999785423,34806.09999990463,4263.250000119209,9
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,6,17469.150000065565,6681.949999988079,10787.200000077486,4105.250000089407,3
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,7,22921.0,3495.699999988079,16553.19999998808,13057.5,3
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,11,28953.600000083447,7214.400000035763,11094.400000095367,3880.0000000596046,5
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,15,45342.80000003179,16675.533333381016,24773.69999998808,8098.166666607062,7
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,16,48965.699999928474,30378.299999967217,18587.399999961257,-11790.90000000596,8
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,17,49280.00000003725,19455.7500000149,27563.47500000149,8107.724999986589,8
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,18,50884.691666667655,24841.583333303533,26043.10833336413,1201.525000060598,9
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,19,54751.083333313465,24519.666666657977,26991.08333332588,2471.4166666679084,9
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,20,53134.525000050664,27446.17500001192,25688.350000038743,-1757.824999973178,10
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,21,54438.2666666011,20678.166666644316,32137.916666636866,11459.74999999255,10
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,22,48333.44444447922,24699.400000015896,23634.044444463318,-1065.3555555525752,11
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,23,55130.349999934435,21266.499999962747,31427.199999973178,10160.70000001043,11
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,24,54157.483333336815,27573.933333312474,26583.55000002434,-990.3833332881331,12
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,25,58295.90000003576,19546.600000023842,33902.80000001192,14356.199999988079,12
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,5,31801.75,9187.5,13632.0,4444.5,2
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,6,54883.125,36633.375,18249.75,-18383.625,3
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,7,57105.5,19699.145833333332,28104.1875,8405.041666666666,3
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,8,61536.0,34770.77777777778,26765.222222222223,-8005.555555555556,4
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,9,63357.33333333333,23643.708333333336,33391.375,9747.666666666666,4
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,10,72336.3125,41513.375,30822.9375,-10690.4375,5
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,12,76165.0,44254.0,31911.0,-12343.0,6
A3I97794CB5SUO,rec,30-1,30.0,1000.0,5,29270.5,3470.5,22511.5,19041.0,2
A3I97794CB5SUO,rec,30-1,30.0,1000.0,6,26514.375,11216.75,15297.625,4080.875,3
A3I97794CB5SUO,rec,30-1,30.0,1000.0,7,29309.5,5973.0,19331.5,13358.5,3
A3I97794CB5SUO,rec,30-1,30.0,1000.0,8,36734.5,16768.25,19966.25,3198.0,4
A3I97794CB5SUO,rec,30-1,30.0,1000.0,9,66467.25,11747.5,50879.0,39131.5,4
A3I97794CB5SUO,rec,30-1,30.0,1000.0,10,55714.83333333333,16865.5,38849.333333333336,21983.833333333332,5
A3I97794CB5SUO,rec,30-1,30.0,1000.0,11,60161.0,14318.166666666666,42894.0,28575.833333333332,5
A3I97794CB5SUO,rec,30-1,30.0,1000.0,12,56008.666666666664,20801.5,35207.166666666664,14405.666666666666,6
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,11,47340.0,26245.0,16914.0,-9331.0,5
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,15,51583.23333321015,19463.500000039738,29065.388888710073,9601.888888670337,7
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,16,48863.59999990463,26172.699999928474,22690.899999976158,-3481.7999999523163,8
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,17,51109.04166660706,20731.191666662693,25546.733333289623,4815.54166662693,8
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,18,54631.866666565336,27203.149999966223,27428.716666599114,225.5666666328907,9
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,19,54167.44999995828,20397.674999922514,31767.975000023842,11370.300000101328,9
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,20,50733.98333360752,25739.31666687131,24994.666666736204,-744.6500001351038,10
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,21,68168.06666670906,34690.677777826786,29667.122222211623,-5023.55555561516,10
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,22,64797.649999946356,30305.04999998212,34492.59999996424,4187.549999982119,11
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,23,73618.19999969006,28315.199999928474,43047.04999983311,14731.849999904633,11
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,24,65540.32777782943,33918.7722222805,31621.55555554893,-2297.216666731569,12
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,25,74736.77499997616,32759.199999928474,38646.100000053644,5886.90000012517,12
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,26,75171.9000005722,33136.50000023842,42035.400000333786,8898.900000095367,13
A3TX84QHD321M7,prim,30-1,30.0,1000.0,4,40055.0,35304.0,4751.0,-30553.0,2
A3TX84QHD321M7,prim,30-1,30.0,1000.0,5,31158.0,4388.0,8176.0,3788.0,2
A3TX84QHD321M7,prim,30-1,30.0,1000.0,6,34055.0,19159.0,14896.0,-4263.0,3
A3TX84QHD321M7,prim,30-1,30.0,1000.0,7,48721.25,16551.5,23090.75,6539.25,3
A3TX84QHD321M7,prim,30-1,30.0,1000.0,8,63469.25,38097.375,25371.875,-12725.5,4
A3TX84QHD321M7,prim,30-1,30.0,1000.0,9,62760.916666666664,24086.13888888889,32067.083333333332,7980.944444444445,4
A3TX84QHD321M7,prim,30-1,30.0,1000.0,10,63359.75,40487.5,22872.25,-17615.25,5
A3TX84QHD321M7,prim,30-1,30.0,1000.0,11,64173.5625,24096.875,33313.75,9216.875,5
A3TX84QHD321M7,prim,30-1,30.0,1000.0,12,65057.25,34847.25,30210.0,-4637.249999999999,6
A3TX84QHD321M7,prim,30-1,30.0,1000.0,13,62727.0,21696.5,34853.5,13157.0,6
A3TX84QHD321M7,prim,30-1,30.0,1000.0,14,64294.0,35298.333333333336,28995.666666666668,-6302.666666666667,7
A3UCN8EJI08X2P,ns,30-1,30.0,1000.0,7,39970.833333333336,8596.5,25379.5,16783.0,3
