subject,condition,l_length,pres_rate,prim_pfr,middle_pfr,rec_pfr,prim_effect,rec_effect,rec_prim_bias,rec_prim_bias_bool,condition_mu
A2IK3H6MQ1QV6E,40-1,40.0,1000.0,0.0,0.29166666666666663,0.6666666666666666,False,True,0.6666666666666666,True,rec
A2L7RTYO4UMYDH,40-1,40.0,1000.0,0.3333333333333333,0.125,0.41666666666666663,True,True,0.08333333333333331,True,rec
A2LI1OIR4BVJRW,40-1,40.0,1000.0,0.8541666666666666,0.0625,0.0,True,False,-0.8541666666666666,False,rec
A2NEFRREWF33YP,40-1,40.0,1000.0,0.020833333333333332,0.041666666666666664,0.9375,False,True,0.9166666666666666,True,rec
A2P8V5SKYLL5I4,40-1,40.0,1000.0,0.0,0.10416666666666666,0.8125000000000001,False,True,0.8125000000000001,True,rec
A2PSU15S8ZI3V5,40-1,40.0,1000.0,0.9166666666666667,0.041666666666666664,0.0,True,False,-0.9166666666666667,False,rec
A2QUSCZS3RXGXE,40-1,40.0,1000.0,0.5,0.20833333333333334,0.22916666666666663,True,True,-0.27083333333333337,False,rec
A2TUYGXQ15U6GO,40-1,40.0,1000.0,0.6111111111111112,0.027777777777777776,0.05555555555555555,True,True,-0.5555555555555556,False,rec
A2UEVNT8VQD1SA,40-1,40.0,1000.0,0.25,0.25,0.41666666666666663,False,True,0.16666666666666663,True,rec
A2VR9O234UCT9T,40-1,40.0,1000.0,0.020833333333333332,0.31249999999999994,0.6666666666666666,False,True,0.6458333333333333,True,rec
A2WCPERU8X385N,40-1,40.0,1000.0,0.6875,0.0625,0.020833333333333332,True,False,-0.6666666666666666,False,rec
A33GZS6SU4O20M,40-1,40.0,1000.0,0.08333333333333333,0.20833333333333331,0.33333333333333326,False,True,0.24999999999999994,True,rec
A38I0E8UK53ME5,40-1,40.0,1000.0,0.0,0.027777777777777776,0.9166666666666667,False,True,0.9166666666666667,True,rec
A3BZH91MITQA5X,40-1,40.0,1000.0,0.3333333333333333,0.3611111111111111,0.2222222222222222,False,False,-0.1111111111111111,False,rec
A3NX66U9RAY2GQ,40-1,40.0,1000.0,0.5,0.10416666666666666,0.020833333333333332,True,False,-0.4791666666666667,False,rec
A3O40YLW6MYU8C,40-1,40.0,1000.0,0.5208333333333334,0.08333333333333333,0.08333333333333333,True,False,-0.43750000000000006,False,rec
A3S2AUQWI7XWT4,40-1,40.0,1000.0,0.6193181818181819,0.020833333333333332,0.06439393939393939,True,True,-0.5549242424242424,False,rec
A3SA9LY6RXKFOI,40-1,40.0,1000.0,0.4375,0.14583333333333331,0.020833333333333332,True,False,-0.4166666666666667,False,rec
A3SLT6KVF0NXPH,40-1,40.0,1000.0,0.75,0.12499999999999999,0.0,True,False,-0.75,False,rec
A3TNSJSXI464IT,40-1,40.0,1000.0,0.10416666666666666,0.22916666666666663,0.45833333333333326,False,True,0.35416666666666663,True,rec
A3TUJBPLJGTI5,40-1,40.0,1000.0,0.0,0.3125,0.625,False,True,0.625,True,rec
A3VL1CBZ3BGQK7,40-1,40.0,1000.0,0.0,0.3333333333333333,0.625,False,True,0.625,True,rec
A47VA451RDBV3,40-1,40.0,1000.0,0.7840909090909092,0.043560606060606064,0.0,True,False,-0.7840909090909092,False,rec
A92KVBM20ZTU4,40-1,40.0,1000.0,0.0,0.027777777777777776,0.8333333333333335,False,True,0.8333333333333335,True,rec
AAF1SJ9FCBF75,40-1,40.0,1000.0,0.0,0.08333333333333333,0.8541666666666667,False,True,0.8541666666666667,True,rec
AAVFHZA708CSP,40-1,40.0,1000.0,0.35416666666666663,0.08333333333333333,0.2916666666666667,True,True,-0.062499999999999944,False,rec
ADL9KYXZGHUFO,40-1,40.0,1000.0,0.375,0.20833333333333331,0.20833333333333331,True,False,-0.16666666666666669,False,rec
AFLRBB974KS6D,40-1,40.0,1000.0,0.5208333333333334,0.08333333333333333,0.20833333333333331,True,True,-0.31250000000000006,False,rec
AGB6853RIDWJ8,40-1,40.0,1000.0,0.20833333333333334,0.2708333333333333,0.3125,False,True,0.10416666666666666,True,rec
AGLFNO1XKM8O8,40-1,40.0,1000.0,0.10416666666666666,0.041666666666666664,0.7083333333333333,True,True,0.6041666666666666,True,rec
AH2C0LKV36ATT,40-1,40.0,1000.0,0.8541666666666666,0.041666666666666664,0.0,True,False,-0.8541666666666666,False,rec
AKJN72HW14WTR,40-1,40.0,1000.0,0.0,0.041666666666666664,0.875,False,True,0.875,True,rec
AMIQGW2E3WYO4,40-1,40.0,1000.0,0.041666666666666664,0.125,0.7708333333333333,False,True,0.7291666666666666,True,rec
ANCTZADQC3D75,40-1,40.0,1000.0,0.22916666666666666,0.0,0.4375,True,True,0.20833333333333334,True,rec
AOQKJGXZ8QQD0,40-1,40.0,1000.0,0.5208333333333334,0.16666666666666666,0.0625,True,False,-0.45833333333333337,False,rec
AP3BTOBN8Y9EJ,40-1,40.0,1000.0,0.0,0.16666666666666666,0.75,False,True,0.75,True,rec
AQSYWZJVVMCGJ,40-1,40.0,1000.0,0.7708333333333333,0.08333333333333333,0.0625,True,False,-0.7083333333333333,False,rec
AR1IWBDA7MC86,40-1,40.0,1000.0,0.0,0.041666666666666664,0.9583333333333335,False,True,0.9583333333333335,True,rec
AR3MFFPQ39IXF,40-1,40.0,1000.0,0.0,0.16666666666666666,0.6944444444444444,False,True,0.6944444444444444,True,rec
ARL0T0MU9A65G,40-1,40.0,1000.0,0.6382575757575758,0.0,0.1477272727272727,True,True,-0.4905303030303031,False,rec
ASVRLMDNQBUD9,40-1,40.0,1000.0,0.0,0.22916666666666663,0.75,False,True,0.75,True,rec
ATRRW34VN38IX,40-1,40.0,1000.0,0.16666666666666666,0.041666666666666664,0.6666666666666667,True,True,0.5000000000000001,True,rec
AVSVIOR38JDM6,40-1,40.0,1000.0,0.8125000000000001,0.020833333333333332,0.0,True,False,-0.8125000000000001,False,rec
AW0MG225VXWCN,40-1,40.0,1000.0,0.0,0.08333333333333333,0.9166666666666667,False,True,0.9166666666666667,True,rec
AW4PTI9P13WUB,40-1,40.0,1000.0,0.47916666666666663,0.0625,0.020833333333333332,True,False,-0.4583333333333333,False,rec
AXFCUZW85XUK1,40-1,40.0,1000.0,0.20833333333333334,0.2121212121212121,0.34469696969696967,False,True,0.13636363636363633,True,rec
AYF9WH3AQIT86,40-1,40.0,1000.0,0.6875000000000001,0.10416666666666666,0.0,True,False,-0.6875000000000001,False,rec
