subject,condition,l_length,pres_rate,sp_sem,dec_sem,permutation_sp_sem,permutation_dec_sem
ALDQRWYZ8KQ9A,15-2,15.0,2000.0,0.2236418000461394,0.14909453336409295,1.6896195068881839,1.1264130045921226
AM65LGXJBTJ0I,15-2,15.0,2000.0,1.2257632702812775,0.8171755135208516,1.682832231465071,1.1218881543100474
AOIR8V07FYMH5,15-2,15.0,2000.0,0.4275383466627594,0.2850255644418396,1.790915105868191,1.1939434039121273
AR0VJ5XRG16UJ,15-2,15.0,2000.0,0.6958420495878159,0.46389469972521064,1.9558550641117989,1.3039033760745327
AU5UJIZ3TLI5M,15-2,15.0,2000.0,0.354042206442925,0.2360281376286167,1.5305002198350492,1.0203334798900328
AW2UVK63OLFW,15-2,15.0,2000.0,1.8131217257050913,1.2087478171367276,1.8819856283205525,1.2546570855470351
AW5O1RK3W60FC,15-2,15.0,2000.0,1.0296635342840674,0.6864423561893782,1.8846914312895897,1.2564609541930598
AWRY5SC68T0DC,15-2,15.0,2000.0,0.448599762705229,0.29906650847015265,1.9395826437351462,1.2930550958234308
AWTCGY2CL1T68,15-2,15.0,2000.0,0.14774724239174628,0.09849816159449751,2.056552694313102,1.3710351295420682
AXSBX0MCQNG3A,15-2,15.0,2000.0,0.1917759735261756,0.12785064901745036,1.9057679709163566,1.2705119806109044
A14WLAP6TCEKO0,30-1,30.0,1000.0,2.628261416964481,0.87608713898816,3.646453229903314,1.2154844099677713
A15V9BXNJXZXZX,30-1,30.0,1000.0,3.4838976513306585,1.1612992171102194,3.646468517377037,1.2154895057923456
A16335MOISDG1F,30-1,30.0,1000.0,1.4485312339775045,0.482843744659168,3.675039429202131,1.2250131430673767
A17FJLW818UEQU,30-1,30.0,1000.0,0.40144314014729837,0.1338143800490994,3.5747528803525306,1.1915842934508436
A186PT9ZLO5EJD,30-1,30.0,1000.0,0.16812643802038274,0.05604214600679425,4.081181337925325,1.3603937793084415
A1AS1H21O9896X,30-1,30.0,1000.0,3.4639627062769915,1.154654235425664,4.058219044961004,1.3527396816536683
A1AYTKAQT201ZV,30-1,30.0,1000.0,1.7789357008248852,0.5929785669416283,4.29603257189163,1.4320108572972101
A1EII5EWOTBDK9,30-1,30.0,1000.0,1.6523654482708168,0.5507884827569388,3.889803780580914,1.2966012601936379
A1F9KLZGHE9DTA,30-1,30.0,1000.0,0.3720835858860041,0.12402786196200136,3.723516441676171,1.2411721472253903
A1IGKJ200N82S9,30-1,30.0,1000.0,1.9119285062169098,0.6373095020723032,3.8098046383951187,1.2699348794650396
A1KGUJMWDCPSYG,30-1,30.0,1000.0,0.8382778525327164,0.27942595084423877,5.107410481703415,1.702470160567805
A1M1E62KXCDNL0,30-1,30.0,1000.0,2.7145399893815925,0.9048466631271973,3.8427547447969257,1.280918248265642
A1MG8KNVSVZ365,30-1,30.0,1000.0,1.3135060271744925,0.4378353423914974,4.4621314810952075,1.487377160365069
A1MKEILXWWLBW2,30-1,30.0,1000.0,3.426646220439653,1.1422154068132178,3.689448318932523,1.229816106310841
A1O67YS3DU0ZHX,30-1,30.0,1000.0,0.2927814459548716,0.09759381531829045,3.588655993989966,1.1962186646633222
A1Q0G8JA5EZ8EI,30-1,30.0,1000.0,2.0281914221211066,0.6760638073737022,3.793574605009918,1.2645248683366395
A1SLJKNSNHOJRN,30-1,30.0,1000.0,0.7890605599675544,0.26302018665585136,3.4816395510033344,1.1605465170011113
A1T2P6E67251U5,30-1,30.0,1000.0,0.46424641113580106,0.1547488037119337,3.828835343184688,1.2762784477282294
A1U4WS9KJMADV,30-1,30.0,1000.0,1.6768579259994043,0.5589526419998014,3.688448956998989,1.2294829856663296
A1X4T3QSIE8YYX,30-1,30.0,1000.0,0.30618621784789724,0.10206207261596575,3.591836111799139,1.1972787039330464
A225J5T6WHO2MG,30-1,30.0,1000.0,1.0854972914657117,0.36183243048857056,3.7966702565769244,1.2655567521923081
A23KDD6OPM4NJ0,30-1,30.0,1000.0,1.850304471324436,0.6167681571081455,4.717673077090629,1.5725576923635431
A25Y3D2Y2DR8WM,30-1,30.0,1000.0,3.2494001682297187,1.0831333894099062,3.4806244640696753,1.160208154689892
A26XKTGGGYBI4J,30-1,30.0,1000.0,0.7602238342378398,0.2534079447459466,3.545420741529787,1.1818069138432623
A28OD52SMLYQ16,30-1,30.0,1000.0,1.7636221006574138,0.5878740335524713,4.091678649043828,1.3638928830146095
A28TA25NJGLL3Y,30-1,30.0,1000.0,1.1702635686063416,0.3900878562021137,4.644971442064781,1.5483238140215938
A28ZPY6D5AS7GZ,30-1,30.0,1000.0,3.60558317123571,1.2018610570785697,3.61203051685349,1.204010172284497
A2ASRB2MTHDHPD,30-1,30.0,1000.0,0.45137234896536915,0.15045744965512306,3.893421276415344,1.297807092138448
A2BUHMLNE3LUU0,30-1,30.0,1000.0,1.8371641782213166,0.6123880594071055,4.067271974762867,1.3557573249209554
A2E2SLXF4KQ3S1,30-1,30.0,1000.0,0.24568267534798469,0.0818942251159949,3.6044249021475485,1.201474967382516
A2FJIZUHR6E4EZ,30-1,30.0,1000.0,2.103635437180979,0.7012118123936598,4.19998839442056,1.3999961314735199
A2G2T6EMXAOKMS,30-1,30.0,1000.0,0.4009498655912262,0.1336499551970754,3.520975728496346,1.173658576165449
A2GRA6N98ZPIQ1,30-1,30.0,1000.0,0.11941178603334543,0.03980392867778182,4.73252108166347,1.5775070272211567
A2IKLJWU2OJ1YX,30-1,30.0,1000.0,0.7050832060475307,0.23502773534917687,4.022629639722581,1.3408765465741936
A2K5AXCSY703CU,30-1,30.0,1000.0,4.091327466233505,1.3637758220778349,3.965663020881106,1.3218876736270353
A2MV1R6YYOIO30,30-1,30.0,1000.0,1.908569173330117,0.6361897244433723,3.5484987828482737,1.182832927616091
A2NU82V08QSPCC,30-1,30.0,1000.0,3.5313483593409347,1.1771161197803117,3.7431001565711917,1.2477000521903971
A2NY0VWEWDULC6,30-1,30.0,1000.0,1.962865912538697,0.6542886375128989,3.717190266734283,1.239063422244761
A2OFVEA8BEJDZN,30-1,30.0,1000.0,2.113564998004158,0.7045216660013862,4.1655126743530095,1.3885042247843364
A2P83PY6P7ECM5,30-1,30.0,1000.0,3.9128435559427026,1.3042811853142344,4.763231276137062,1.587743758712354
A2PUL3ZDXOW0VZ,30-1,30.0,1000.0,0.7713055319371341,0.2571018439790448,3.6099769543242646,1.2033256514414215
A2ROI30AQITC3V,30-1,30.0,1000.0,3.2126502849936243,1.070883428331208,4.405148535312854,1.4683828451042846
A2VZN8J53Y5WYR,30-1,30.0,1000.0,0.4533262355716932,0.1511087451905644,4.834620630426543,1.611540210142181
A2XMRJKCNKLL4E,30-1,30.0,1000.0,3.0506526200104007,1.0168842066701336,4.050610712043666,1.3502035706812217
A2Y0VM8BAF0RMT,30-1,30.0,1000.0,3.8007028310601694,1.2669009436867231,3.7322593108952375,1.2440864369650795
A2ZGAH6NOSU2PO,30-1,30.0,1000.0,0.21680977474179858,0.07226992491393283,3.809046117871823,1.2696820392906076
A30DHHAL100LZR,30-1,30.0,1000.0,1.0653672856565193,0.35512242855217313,4.190087577942544,1.396695859314181
A31SZFE8M7YK0S,30-1,30.0,1000.0,2.9120825544975504,0.9706941848325168,3.9316002891550106,1.3105334297183369
A34DYM8J0X5VK,30-1,30.0,1000.0,0.2771629019622708,0.09238763398742354,3.750442821015369,1.2501476070051232
A36IB78C6MVA3,30-1,30.0,1000.0,1.6717840794597518,0.5572613598199173,4.974991398770063,1.6583304662566878
A389Y151TAJ4XG,30-1,30.0,1000.0,2.899548197956623,0.966516065985541,4.049215771171727,1.3497385903905754
A3AY0315YWWNXY,30-1,30.0,1000.0,1.9716442438517232,0.6572147479505744,3.623547047094122,1.2078490156980404
A3EUH97BRHRSI6,30-1,30.0,1000.0,1.566227563713023,0.5220758545710076,4.139216246159241,1.379738748719747
A3I97794CB5SUO,30-1,30.0,1000.0,1.1387411342739697,0.3795803780913232,3.651198095739219,1.217066031913073
A3RVHUY67SVXQV,30-1,30.0,1000.0,2.677162196489549,0.8923873988298496,3.5915203254336894,1.1971734418112296
A3TX84QHD321M7,30-1,30.0,1000.0,0.43189630704283866,0.14396543568094622,4.155959433714215,1.3853198112380716
A3UCN8EJI08X2P,30-1,30.0,1000.0,3.1904307253101747,1.063476908436725,3.887004843850402,1.2956682812834672
A3UQ5DF8VVD975,30-1,30.0,1000.0,0.5380349599484835,0.17934498664949447,3.4239694791872712,1.1413231597290903
A3V71NT2X4HD1I,30-1,30.0,1000.0,0.8447637980584334,0.28158793268614446,3.5957572421029007,1.1985857473676333
A51TGVVYJF7T0,30-1,30.0,1000.0,1.1665215314366084,0.3888405104788694,4.182571717720858,1.394190572573619
A7USTT4KU1ZBO,30-1,30.0,1000.0,2.8737971374617617,0.9579323791539206,4.188024790329062,1.3960082634430209
AB5WBMZGLX57B,30-1,30.0,1000.0,3.7805557103506944,1.2601852367835646,4.758074024700271,1.5860246749000901
ACBROX4H8BSW3,30-1,30.0,1000.0,0.1556353774787153,0.051878459159571816,3.7506045470296057,1.2502015156765354
ADJ9I7ZBFYFH7,30-1,30.0,1000.0,1.2402037103677013,0.41340123678923374,3.6665275575918654,1.2221758525306217
AGILQEFEPEK7N,30-1,30.0,1000.0,3.376175270775228,1.125391756925076,3.427966883298188,1.1426556277660624
AH7HACNNRSIPO,30-1,30.0,1000.0,2.2447860831194575,0.7482620277064856,3.7347930058840135,1.244931001961338
AIDU49N2KO05N,30-1,30.0,1000.0,2.4628505298130925,0.8209501766043643,4.277850065549979,1.4259500218499928
AJUVX0E4OPTAO,30-1,30.0,1000.0,0.3357454591820405,0.11191515306068016,3.6627148070089524,1.220904935669651
AK3GAHRZ6M6WM,30-1,30.0,1000.0,1.9835845520149258,0.6611948506716419,4.7518801564635265,1.583960052154509
AKE4AYF86KJVU,30-1,30.0,1000.0,2.7602755114593265,0.9200918371531086,3.4542762867689736,1.1514254289229913
AKNBC1TE88NDO,30-1,30.0,1000.0,1.311038859356186,0.4370129531187287,3.638072082878841,1.2126906942929472
AKX4H8RT7BL7H,30-1,30.0,1000.0,0.18117981818344117,0.06039327272781373,3.312517412072285,1.1041724706907619
AOYDGVOZUIHII,30-1,30.0,1000.0,0.3788268887087907,0.1262756295695969,3.871203384776471,1.2904011282588237
AP4B1GJIT3HYF,30-1,30.0,1000.0,3.6004605599829644,1.2001535199943214,3.821388650640647,1.2737962168802155
AXFH1DT8PR0K2,30-1,30.0,1000.0,1.463671575549654,0.487890525183218,3.8440678732526052,1.2813559577508686
AXFP50XOZD2NI,30-1,30.0,1000.0,2.2579211122978635,0.7526403707659546,3.6864586879281713,1.2288195626427239
A12LX24NC3FP2U,20-2,20.0,2000.0,2.1038977746902603,1.0519488873451301,2.881709290106692,1.440854645053346
A161VPQSXLLV8U,20-2,20.0,2000.0,2.5232648552687387,1.2616324276343693,2.651667192821229,1.3258335964106145
A166P9BSWIFF32,20-2,20.0,2000.0,0.5527309560859609,0.27636547804298045,2.911617863078998,1.455808931539499
A17IPELR5NC2LZ,20-2,20.0,2000.0,2.1094053449239705,1.0547026724619852,2.8722540654064286,1.4361270327032143
A17TMQWTCJVOV5,20-2,20.0,2000.0,1.5641072826417761,0.7820536413208881,2.4742365141740637,1.2371182570870318
A1CB9NR3SN4VMY,20-2,20.0,2000.0,1.434924490809808,0.717462245404904,2.4967562788147344,1.2483781394073672
A1FM638CHGPC1M,20-2,20.0,2000.0,2.013569488441041,1.0067847442205204,2.873707658651998,1.436853829325999
A1HENLDLQEO5BZ,20-2,20.0,2000.0,0.0744375352671563,0.03721876763357815,2.7097375828487014,1.3548687914243507
A1J39RAV7TKEMF,20-2,20.0,2000.0,1.6609258322413425,0.8304629161206712,2.5974501410392126,1.2987250705196063
A1JL3HCA0MK9UI,20-2,20.0,2000.0,1.2047995598855534,0.6023997799427767,3.265242618166467,1.6326213090832336
A1L5A88C9PPK5L,20-2,20.0,2000.0,0.0,0.0,2.2024965501139366,1.1012482750569683
A1LA6CIGBNDOH9,20-2,20.0,2000.0,0.7378900906272757,0.36894504531363786,2.28520988363518,1.14260494181759
A1MD74JPL7E9PK,20-2,20.0,2000.0,0.23979576087134538,0.11989788043567269,2.285274755847809,1.1426373779239045
A1O0K8V58YRL4A,20-2,20.0,2000.0,2.713689055600998,1.356844527800499,2.959294367555994,1.479647183777997
A1PTX4IB9R34LI,20-2,20.0,2000.0,1.809679842116612,0.904839921058306,2.1750139592383877,1.0875069796191938
A1S2EXYEG5I8HW,20-2,20.0,2000.0,0.6760865833297195,0.33804329166485975,2.3895816100861924,1.1947908050430962
A1SJLXB0XFCJ97,20-2,20.0,2000.0,1.2069745074108642,0.6034872537054321,2.5071466409092036,1.2535733204546018
A1TPGXT718D68E,20-2,20.0,2000.0,0.29483218206564576,0.14741609103282288,2.2814003018173885,1.1407001509086943
A1TVWMWE03AWAW,20-2,20.0,2000.0,0.25402980952684506,0.12701490476342253,2.077600584496265,1.0388002922481325
A1VEOI1H4AE1T3,20-2,20.0,2000.0,1.1122867016137552,0.5561433508068776,2.675655301555427,1.3378276507777136
A1WT2CM71Z9MP3,20-2,20.0,2000.0,1.48111317213946,0.74055658606973,2.8829648833001467,1.4414824416500733
A20YXCVKHSTSPC,20-2,20.0,2000.0,0.7180703308172536,0.3590351654086268,2.461716963949516,1.230858481974758
A2147HO7VBGJCU,20-2,20.0,2000.0,1.3547014046315375,0.6773507023157688,3.0055002698257125,1.5027501349128563
A248QG4DPULP46,20-2,20.0,2000.0,1.6711893314721005,0.8355946657360502,2.298210078394435,1.1491050391972175
A25S9Y5DZ9OR16,20-2,20.0,2000.0,2.323528347544035,1.1617641737720175,2.8676942172026894,1.4338471086013447
A25VK411P03A5T,20-2,20.0,2000.0,1.4864847027684156,0.7432423513842078,2.5906748724813395,1.2953374362406698
A289D98Z4GAZ28,20-2,20.0,2000.0,0.47824635777603675,0.23912317888801837,2.4399661065598197,1.2199830532799099
A2BTEQA95MCIHU,20-2,20.0,2000.0,1.6182777142060654,0.8091388571030327,3.0900102132464218,1.5450051066232109
A2E8PL8ZWIZVJ0,20-2,20.0,2000.0,0.22437528684061903,0.11218764342030951,3.4224923368492877,1.7112461684246438
A2I6HVUDBTGD1,20-2,20.0,2000.0,0.7148942359582092,0.3574471179791046,2.6367762748969517,1.3183881374484758
A2KHR0GTA0DBWI,20-2,20.0,2000.0,1.9592246952354495,0.9796123476177248,2.4835196492435583,1.2417598246217791
A2KT30RCVX67ZS,20-2,20.0,2000.0,0.7369504003765478,0.3684752001882739,3.8484717261115615,1.9242358630557808
A2MMGDAA7JJKIE,20-2,20.0,2000.0,0.28695301613017976,0.14347650806508988,3.322578423652635,1.6612892118263174
A2MOKIEQZ0OF2M,20-2,20.0,2000.0,0.9223258117036691,0.46116290585183456,2.576982706520637,1.2884913532603186
A2NZ783AY1LBPW,20-2,20.0,2000.0,2.1637793293112466,1.0818896646556233,2.420576535091384,1.210288267545692
A2NZAL7KHOR6VF,20-2,20.0,2000.0,0.2235744836115284,0.1117872418057642,2.5189046950429685,1.2594523475214843
A2OOS7IXSKJFFI,20-2,20.0,2000.0,2.0169431609579087,1.0084715804789544,2.7634901248897066,1.3817450624448533
A2P2YEHX1FXD20,20-2,20.0,2000.0,2.1481100239181736,1.0740550119590868,3.1324450683112506,1.5662225341556253
A2QHI85LQPJZYP,20-2,20.0,2000.0,0.9378438598659672,0.4689219299329836,2.479273406695094,1.239636703347547
A2SSY7MHPDQVUS,20-2,20.0,2000.0,0.6284063526768364,0.3142031763384182,2.4298805850098195,1.2149402925049098
A2UX2W49R55PH4,20-2,20.0,2000.0,1.850354055695301,0.9251770278476505,3.375784944282022,1.687892472141011
A2VIKCIM9TZL22,20-2,20.0,2000.0,0.8196828413826176,0.4098414206913088,2.5939601116345927,1.2969800558172964
A2XGHLVP2C1FVA,20-2,20.0,2000.0,1.3523070574730554,0.6761535287365277,2.566600662845206,1.283300331422603
A2XVLOZY7FJCC2,20-2,20.0,2000.0,1.537885002130349,0.7689425010651745,2.5066886472589576,1.2533443236294788
A2ZVBFH732LYXQ,20-2,20.0,2000.0,0.0,0.0,2.98243386816432,1.49121693408216
A304UJAE051J89,20-2,20.0,2000.0,1.431767981479282,0.715883990739641,2.28555770269672,1.14277885134836
A312HQ3OU0EYTB,20-2,20.0,2000.0,0.8297618419414782,0.4148809209707391,2.4121974218056574,1.2060987109028287
A35S8HPY0V445,20-2,20.0,2000.0,1.9839043383012802,0.9919521691506401,2.8701495153136785,1.4350747576568392
A37GOI3N77WX21,20-2,20.0,2000.0,1.5007444876255116,0.7503722438127558,2.428689342578018,1.214344671289009
A389UA2GRCJ6,20-2,20.0,2000.0,0.7899725008982679,0.39498625044913394,2.707652876843047,1.3538264384215235
A3A7XOKH39SYOI,20-2,20.0,2000.0,1.0402933286972642,0.5201466643486321,2.807581230410947,1.4037906152054735
A3B0CMCBWAND7,20-2,20.0,2000.0,0.439251606576741,0.2196258032883705,2.5312737935671574,1.2656368967835787
A3C4WGE4SOGM1,20-2,20.0,2000.0,2.0146063617662615,1.0073031808831308,2.9281807623015124,1.4640903811507562
A3CKVVGWBS4NGU,20-2,20.0,2000.0,0.09873366426076027,0.04936683213038014,2.3373218863448604,1.1686609431724302
A3GDVKIN7ZGUG9,20-2,20.0,2000.0,0.749504601021781,0.3747523005108905,2.9831755864785894,1.4915877932392947
A3HE29W5IDR394,20-2,20.0,2000.0,1.4295260821751223,0.7147630410875612,2.4736824476510666,1.2368412238255333
A3HYH6OVZQ5MIY,20-2,20.0,2000.0,1.2302534968112175,0.6151267484056088,2.792404985273869,1.3962024926369345
A3I1SGVY37KR4A,20-2,20.0,2000.0,2.2385387239860255,1.1192693619930127,2.574092286358581,1.2870461431792906
A3J5HRXH4F64SP,20-2,20.0,2000.0,1.8221256771736143,0.9110628385868071,2.4562154003422054,1.2281077001711027
A3LVLZS8S41ZD7,20-2,20.0,2000.0,0.5614956448055394,0.2807478224027697,2.0846133240444225,1.0423066620222112
A3LXARU55PR281,20-2,20.0,2000.0,0.9024678162003521,0.45123390810017605,2.6661386133911815,1.3330693066955908
A3TR3KIRG5PCZ8,20-2,20.0,2000.0,0.24777859570597718,0.12388929785298859,2.509260779095274,1.254630389547637
A3U2A632YWEX7B,20-2,20.0,2000.0,0.10077327723098715,0.05038663861549358,2.8848511554416305,1.4424255777208153
A3U69MNO1JC7V4,20-2,20.0,2000.0,0.06156240045755028,0.03078120022877514,2.37128679119133,1.185643395595665
A3UMHUWJKRGKNR,20-2,20.0,2000.0,1.139105441075029,0.5695527205375145,2.584929876781273,1.2924649383906366
A3VW5PI9ZX9DOD,20-2,20.0,2000.0,0.6503844296955162,0.3251922148477581,2.119945324383081,1.0599726621915404
A4HWADFPGP45G,20-2,20.0,2000.0,0.5913948772462675,0.29569743862313375,2.928811817653615,1.4644059088268075
AFRKVRPZ2RHY8,20-2,20.0,2000.0,0.27048582127599907,0.13524291063799954,2.3398648227654477,1.1699324113827239
AHZCC2V399WUN,20-2,20.0,2000.0,1.694119203601732,0.847059601800866,2.532878127144954,1.266439063572477
AJABAPM32ETMN,20-2,20.0,2000.0,1.0558014832672225,0.5279007416336112,2.052454937902254,1.026227468951127
AK1EF4NACR1UJ,20-2,20.0,2000.0,0.7963844533766394,0.3981922266883197,3.036232676502108,1.518116338251054
AKIT35WR8HEQ3,20-2,20.0,2000.0,1.8372502846553413,0.9186251423276707,2.2159344800565117,1.1079672400282559
AP9WIQ4P78XLH,20-2,20.0,2000.0,1.7863834243603034,0.8931917121801517,2.4896608077468354,1.2448304038734177
AR9AU5FY1S3RO,20-2,20.0,2000.0,0.18516739471764126,0.09258369735882063,2.412742402450317,1.2063712012251584
AXCDKBG1R43GE,20-2,20.0,2000.0,2.0997794527965743,1.0498897263982871,2.5187459478121683,1.2593729739060842
A102WSFN62OS6I,40-1,40.0,1000.0,4.431956717334662,1.1079891793336656,5.2669705752706,1.31674264381765
A13WTEQ06V3B6D,40-1,40.0,1000.0,0.22794692194229466,0.056986730485573664,4.847983752387045,1.2119959380967613
A178HXQENEAI65,40-1,40.0,1000.0,4.003575605921614,1.0008939014804035,5.351367555983941,1.3378418889959853
A1BLHM2IDH7DH4,40-1,40.0,1000.0,0.267498610778856,0.066874652694714,5.1436913429437805,1.2859228357359451
A1DJB12ZI46GPX,40-1,40.0,1000.0,1.5390777791587662,0.38476944478969155,6.10181434812157,1.5254535870303925
A1DZMZTXWOM9MR,40-1,40.0,1000.0,0.24409535634401114,0.061023839086002785,5.076172650250163,1.2690431625625407
A1EU59VMI8GL4K,40-1,40.0,1000.0,1.8351506447491395,0.45878766118728487,4.993728668237337,1.2484321670593344
A1F0VEHWK3IAF4,40-1,40.0,1000.0,4.818369161933564,1.204592290483391,5.639764010607268,1.409941002651817
A1HGWCCIWP7AO0,40-1,40.0,1000.0,5.270845484438278,1.3177113711095696,5.361877404266548,1.340469351066637
A1IL5P5H5VRW0D,40-1,40.0,1000.0,1.191146833576694,0.2977867083941735,5.617882300686405,1.4044705751716013
A1J5OW12TRQSOW,40-1,40.0,1000.0,3.161797478844571,0.7904493697111428,3.605589309237305,0.9013973273093262
A1KCSGTT6Y26LH,40-1,40.0,1000.0,0.6827336394396437,0.17068340985991093,5.050887323353685,1.2627218308384212
A1RQ8PX7A0CH3C,40-1,40.0,1000.0,4.271536997819709,1.0678842494549272,5.630706132801177,1.4076765332002943
A1RY1N37JYUHBU,40-1,40.0,1000.0,1.6284493950533037,0.4071123487633259,6.3366581608961505,1.5841645402240376
A1S54RQW9FDK0X,40-1,40.0,1000.0,3.5899421240949843,0.8974855310237461,5.051893679201976,1.262973419800494
A1TG34GJ1WTN0C,40-1,40.0,1000.0,3.0551515704438152,0.7637878926109538,6.22047263972134,1.555118159930335
A1UH6A625GF5MD,40-1,40.0,1000.0,0.3234403315461498,0.08086008288653745,5.597466799995415,1.3993666999988537
A1VHK9OFD7H8ZH,40-1,40.0,1000.0,1.018054992396534,0.2545137480991335,5.175086539172066,1.2937716347930166
A1ZLLYRW6GIVC7,40-1,40.0,1000.0,1.8732396772604523,0.46830991931511307,5.261861123138077,1.3154652807845193
A20GJP9C5KC2ZU,40-1,40.0,1000.0,4.426387227598193,1.1065968068995482,6.1862716881377935,1.5465679220344484
A23W5HVE02LM0E,40-1,40.0,1000.0,1.4677003885015316,0.3669250971253829,5.687168588631361,1.4217921471578403
A2541C8MY0BYV3,40-1,40.0,1000.0,0.6916511986035023,0.17291279965087558,4.949789616439511,1.2374474041098777
A271830PNYAI2G,40-1,40.0,1000.0,3.4232481688406033,0.8558120422101508,5.159409764561086,1.2898524411402714
A29JQ7VMQ1HKYP,40-1,40.0,1000.0,4.046772265252859,1.0116930663132147,5.128749486880946,1.2821873717202366
A2GUPBBFPPSXYR,40-1,40.0,1000.0,1.6168550773648394,0.40421376934120984,4.47287665224184,1.11821916306046
A2HRUFTA09371Y,40-1,40.0,1000.0,0.29617924449222904,0.07404481112305726,4.971042855238372,1.242760713809593
A2IK3H6MQ1QV6E,40-1,40.0,1000.0,1.7806879846012433,0.44517199615031083,5.17997037465372,1.29499259366343
A2L7RTYO4UMYDH,40-1,40.0,1000.0,5.477036218763804,1.369259054690951,5.127845368446394,1.2819613421115985
A2LI1OIR4BVJRW,40-1,40.0,1000.0,0.5978959421451543,0.14947398553628857,5.112475810500491,1.2781189526251227
A2NEFRREWF33YP,40-1,40.0,1000.0,0.9274186024903402,0.23185465062258506,5.189550772402715,1.2973876931006787
A2P8V5SKYLL5I4,40-1,40.0,1000.0,0.949017893975665,0.23725447349391626,5.325327783958776,1.331331945989694
A2PSU15S8ZI3V5,40-1,40.0,1000.0,0.45204108596862913,0.11301027149215728,5.188804621290165,1.2972011553225413
A2QUSCZS3RXGXE,40-1,40.0,1000.0,4.344734335468852,1.086183583867213,5.000768300191997,1.2501920750479993
A2TUYGXQ15U6GO,40-1,40.0,1000.0,1.9001502226161424,0.4750375556540356,5.839697824272228,1.459924456068057
A2UEVNT8VQD1SA,40-1,40.0,1000.0,3.9589266790768862,0.9897316697692216,4.982529608148407,1.2456324020371017
A2VR9O234UCT9T,40-1,40.0,1000.0,1.5472663856777116,0.3868165964194279,4.9719373831194975,1.2429843457798744
A2WCPERU8X385N,40-1,40.0,1000.0,1.6140128285933757,0.4035032071483439,5.591147427766322,1.3977868569415806
A33GZS6SU4O20M,40-1,40.0,1000.0,5.1854543192050455,1.2963635798012614,4.844029814519883,1.2110074536299706
A38I0E8UK53ME5,40-1,40.0,1000.0,0.4216770788188858,0.10541926970472144,4.7824479187956905,1.1956119796989226
A3BZH91MITQA5X,40-1,40.0,1000.0,3.3302877625627456,0.8325719406406864,5.502710881043057,1.3756777202607642
A3NX66U9RAY2GQ,40-1,40.0,1000.0,2.5800849889863646,0.6450212472465912,6.24926846905062,1.562317117262655
A3O40YLW6MYU8C,40-1,40.0,1000.0,4.203701179514952,1.050925294878738,5.635190422028867,1.4087976055072167
A3S2AUQWI7XWT4,40-1,40.0,1000.0,2.8117731426499977,0.7029432856624994,5.772865416654359,1.4432163541635898
A3SA9LY6RXKFOI,40-1,40.0,1000.0,2.1684329508487687,0.5421082377121922,6.099026324261063,1.5247565810652657
A3SLT6KVF0NXPH,40-1,40.0,1000.0,0.7305050788414795,0.18262626971036988,4.992564161267359,1.2481410403168398
A3TNSJSXI464IT,40-1,40.0,1000.0,3.80781456987581,0.9519536424689525,5.617642850040019,1.4044107125100047
A3TUJBPLJGTI5,40-1,40.0,1000.0,0.352421589112183,0.08810539727804576,5.037823869941207,1.2594559674853016
A3VL1CBZ3BGQK7,40-1,40.0,1000.0,1.5644084043747493,0.3911021010936873,5.0134504496225745,1.2533626124056436
A47VA451RDBV3,40-1,40.0,1000.0,0.5841837798681332,0.1460459449670333,5.749479331300755,1.4373698328251887
A92KVBM20ZTU4,40-1,40.0,1000.0,0.26682101304573497,0.06670525326143374,5.287238534909737,1.3218096337274343
AAF1SJ9FCBF75,40-1,40.0,1000.0,0.7945466853770164,0.1986366713442541,5.077099468493014,1.2692748671232534
AAVFHZA708CSP,40-1,40.0,1000.0,2.694464082972618,0.6736160207431545,5.726765932943031,1.4316914832357577
ADL9KYXZGHUFO,40-1,40.0,1000.0,5.236400451573872,1.309100112893468,5.6999966197171155,1.4249991549292789
AFLRBB974KS6D,40-1,40.0,1000.0,1.9043044064586576,0.4760761016146644,5.086695739509674,1.2716739348774184
AGB6853RIDWJ8,40-1,40.0,1000.0,3.5645084003535903,0.8911271000883976,5.413657452378363,1.3534143630945907
AGLFNO1XKM8O8,40-1,40.0,1000.0,2.3300042268089975,0.5825010567022494,5.2853711467247075,1.3213427866811769
AH2C0LKV36ATT,40-1,40.0,1000.0,0.4026462871704908,0.1006615717926227,5.262049206484614,1.3155123016211534
AKJN72HW14WTR,40-1,40.0,1000.0,0.7692642080472758,0.19231605201181895,5.258541657114966,1.3146354142787415
AMIQGW2E3WYO4,40-1,40.0,1000.0,2.3143027484176972,0.5785756871044243,5.055521897031377,1.2638804742578442
ANCTZADQC3D75,40-1,40.0,1000.0,5.095726692173114,1.2739316730432786,6.15254910187724,1.53813727546931
AOQKJGXZ8QQD0,40-1,40.0,1000.0,2.1913422463618466,0.5478355615904617,5.843915647234668,1.460978911808667
AP3BTOBN8Y9EJ,40-1,40.0,1000.0,0.6723214797179649,0.1680803699294912,5.303114544453942,1.3257786361134856
AQSYWZJVVMCGJ,40-1,40.0,1000.0,3.00809950190765,0.7520248754769125,5.147189381619793,1.2867973454049482
AR1IWBDA7MC86,40-1,40.0,1000.0,0.6814982814345275,0.17037457035863188,5.054672820980988,1.263668205245247
AR3MFFPQ39IXF,40-1,40.0,1000.0,0.7329725721403584,0.1832431430350896,5.0077883119335995,1.2519470779833999
