subject,strategy,condition,l_length,pres_rate,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A26T0U2Y6LZOF3,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.23809523809523808,0.4880952380952381,0.047619047619047616,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.1,0.125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A29J4LL0MQL3AC,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.02857142857142857,0.7827948080640708,0.13054729467544593,0.06783424908424908,0.03129685157421289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2G4R0GS677RC2,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14144736842105263,0.19659442724458204,0.6220238095238095,0.07179487179487179,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2IV3SSVTU90BN,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1125,0.09583333333333334,0.06666666666666667,0.03125,0.06684491978609626,0.06270903010033445,0.1125,0.04015804597701149,0.03401771336553945,0.10293522267206479,0.203056713401541,0.3227294408670139,0.14280701754385966,0.09909291677690567,0.051904761904761905,0.10919540229885057,0.07390873015873015,0.04006410256410256,0.06628787878787878,0.027777777777777776,0.060714285714285714,0.022727272727272728,0.0,0.07142857142857142,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
A2KZN3UH5NGC9,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.0625,0.125,0.09027777777777778,0.020833333333333332,0.15397727272727274,0.12489035087719298,0.07022727272727272,0.0739349276974416,0.05062884702176898,0.036954022988505746,0.08361262393520458,0.10459607334607335,0.18459815384539988,0.4562003552075191,0.20451388888888888,0.14851611802831316,0.07319056654920032,0.02546296296296296,0.008620689655172414,0.07078219263573954,0.07290054179566563,0.0625,0.04772727272727273,0.07323232323232323,0.0,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2MBFIAGBPU5NG,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.025,0.05208333333333333,0.367512077294686,0.35487838058442617,0.19173978476304057,0.027046783625730993,0.03553921568627451,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2O86E23R5T4YO,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.03995840760546643,0.02661064425770308,0.8419300052155074,0.12884727061556328,0.01452020202020202,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2PTABUVOUYAH5,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.19444444444444442,0.125,0.041666666666666664,0.16666666666666666,0.07777777777777778,0.020833333333333332,0.19318181818181818,0.07083333333333333,0.05,0.08619505494505494,0.017857142857142856,0.10813492063492064,0.0858974358974359,0.19805194805194803,0.5179512516469038,0.08460024695169008,0.08388278388278389,0.01282051282051282,0.04444444444444444,0.014285714285714285,0.05235042735042735,0.11364609902840787,0.06448412698412698,0.011904761904761904,0.05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2R75YFKVALBXE,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,0.36666666666666664,0.16228070175438597,0.05,0.0,0.20741758241758243,0.13333333333333333,0.11252268602540835,0.1341991341991342,0.1871871871871872,0.11133603238866396,0.058823529411764705,0.0708128078817734,0.038461538461538464,0.07703081232492998,0.11212121212121212,0.10835913312693499,0.25416666666666665,0.0,0.0,0.08333333333333333,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2RU1Q3C9VHBAO,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.07738095238095238,0.022727272727272728,0.016666666666666666,0.016666666666666666,0.011904761904761904,0.025252525252525252,0.04532967032967033,0.04083333333333333,0.04512254901960784,0.19011699507389163,0.5275568181818182,0.2056716995741386,0.11275231286795626,0.04610182029536868,0.027851458885941646,0.03229813664596273,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2RVG8Y97DE0GM,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.015625,0.0,0.0,0.0,0.011904761904761904,0.016666666666666666,0.9538372917405176,0.02074353448275862,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2UJ9GDNVPX99C,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.6771800550870318,0.23494120209059233,0.05045045045045045,0.029166666666666667,0.05476190476190476,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2UYZFH5VT5R3H,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.041666666666666664,0.07777777777777778,0.060897435897435896,0.0808531746031746,0.04285714285714286,0.10474537037037036,0.16888446802239906,0.2462953712953713,0.20106227106227104,0.14810463659147868,0.03409090909090909,0.05572755417956656,0.013888888888888888,0.0714546783625731,0.08134920634920634,0.022727272727272728,0.022727272727272728,0.11904761904761904,0.03125,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2Y8LZS5C81O25,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.013157894736842105,0.0,0.46712496109554935,0.2738927738927739,0.18994290733421168,0.037500000000000006,0.0730392156862745,0.0,0.0875,0.017857142857142856,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A30NL5N71G2YAU,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16666666666666666,0.25,0.06944444444444445,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.045,0.035869565217391305,0.08501683501683502,0.2532967032967033,0.5052650893168135,0.21863828113828113,0.12280437162371195,0.048273809523809524,0.04134615384615385,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A310Y949ILSN3P,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.011363636363636364,0.03401771336553945,0.8699152649073327,0.13388918625978422,0.008771929824561403,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A31P78W9ZCQXCS,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.013157894736842105,0.041666666666666664,0.0,0.11458333333333333,0.4698879551820728,0.1523109243697479,0.05614143920595534,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A347RDI3HZOUCY,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.7738541268425301,0.1732335646809331,0.06865613266583229,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A34HQHGLIW1FYS,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.125,0.0,0.08333333333333333,0.041666666666666664,0.06944444444444445,0.03869047619047619,0.013888888888888888,0.08375959079283887,0.029513888888888888,0.04731457800511509,0.1239247311827957,0.14022257551669318,0.5446976705071063,0.13034115007799218,0.08956312964880897,0.04652777777777778,0.025625000000000002,0.028620689655172414,0.059027777777777776,0.06517094017094016,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A34IPEKX5WXJIN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039705882352941174,0.0,0.04451812555260831,0.06680142071821232,0.10725806451612903,0.20051353874883285,0.46751723223753977,0.1977768166792557,0.10040336984996429,0.04312996031746032,0.04258832565284178,0.020128824476650563,0.0,0.0,0.08125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A34YNEN8UUI3CD,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.0625,0.05,0.041666666666666664,0.03125,0.0625,0.059027777777777776,0.0,0.05555555555555555,0.03125,0.0798611111111111,0.09748931623931624,0.041666666666666664,0.15606060606060607,0.3260281385281385,0.12402597402597403,0.12916666666666665,0.0,0.05625,0.03571428571428571,0.15625,0.041666666666666664,0.0,0.0,0.5,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
A35VI4SE31HD17,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.019230769230769232,0.623013012724407,0.1995104895104895,0.16319444444444445,0.05133928571428571,0.017857142857142856,0.0,0.0,0.03571428571428571,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A36S0DI86PL4J6,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027046783625730993,0.0,0.0,0.0,0.8857494205246113,0.08570402298850574,0.021243291592128802,0.0,0.0,0.02806513409961686,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A384KX8MUIJSTJ,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.09943181818181818,0.0,0.046875,0.08915441176470588,0.023809523809523808,0.011904761904761904,0.05245535714285714,0.04411764705882353,0.05436117936117936,0.0872820168862937,0.1515151515151515,0.53841011042098,0.17864304812834225,0.07628205128205129,0.02819334060568282,0.006944444444444444,0.040942028985507244,0.03571428571428571,0.0,0.0,0.03571428571428571,0.09166666666666667,0.05555555555555555,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
A38DHLB88V8DL8,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.11805555555555555,0.016666666666666666,0.07142857142857142,0.03125,0.023423423423423424,0.03571428571428571,0.026209207459207462,0.05757863588058495,0.0983607281724991,0.12239108409321174,0.38345294175732897,0.46435185185185185,0.1711740793878527,0.1131583694083694,0.026457409460458242,0.04506150126156434,0.02,0.009259259259259259,0.0,0.0,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3AWQ3AACIPXM2,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.07142857142857142,0.07142857142857142,0.0,0.1625,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3BA2WMGN6KHUU,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.014705882352941176,0.014705882352941176,0.03333333333333333,0.0718954248366013,0.7408859908281153,0.13330610021786493,0.056813197767145135,0.013157894736842105,0.02638888888888889,0.013888888888888888,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3BN69Q9D7RQGR,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.125,0.05,0.0,0.0,0.0,0.016666666666666666,0.0375,0.0,0.23947368421052634,0.2236111111111111,0.10887723387723387,0.3039772727272727,0.2542162698412698,0.11658385093167703,0.04652014652014652,0.013888888888888888,0.020833333333333332,0.0,0.03571428571428571,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3C25IBTLB60RQ,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.125,0.0,0.0,0.0,0.0,0.038461538461538464,0.041666666666666664,0.0,0.0,0.045454545454545456,0.0,0.8191367456073337,0.16428571428571428,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A3FOKP72T5I4FR,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.16666666666666666,0.0,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.13636363636363635,0.0,0.09583333333333333,0.43333333333333335,0.1,0.16666666666666666,0.041666666666666664,0.13636363636363635,0.041666666666666664,0.0625,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3HBB9JT9WVZS4,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.16666666666666666,0.0625,0.022727272727272728,0.025,0.0393939393939394,0.055098684210526314,0.027777777777777776,0.013888888888888888,0.0344047619047619,0.07914549218897045,0.15667582417582418,0.29332632071061243,0.39893214682981093,0.24073355187485623,0.107085346215781,0.07562817617165443,0.05151016746411483,0.04803921568627451,0.017857142857142856,0.03571428571428571,0.0,0.054945054945054944,0.06666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3HOPYBWSR1TWR,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0125,0.6211319402108876,0.2318577936224995,0.12701612903225806,0.05738866396761134,0.0125,0.013888888888888888,0.0,0.022727272727272728,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3IBDJ12CRTQQN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.7285449064625267,0.19233836945630967,0.05321678321678322,0.037745098039215684,0.01,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A3IHTJXHWPQ2JR,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.027777777777777776,0.0,0.020833333333333332,0.0125,0.040207373271889404,0.016821946169772256,0.015971606033717833,0.04837164750957854,0.09070961718020541,0.2124614587849882,0.5443100287666051,0.26738922994310926,0.06814449917898194,0.04900932400932401,0.03409090909090909,0.021780303030303032,0.02452153110047847,0.05263157894736842,0.017857142857142856,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3MWLHSW9B9RHU,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.030330882352941176,0.9624441251596425,0.027078071182548794,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3ORKXM3WG8QJ9,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787731256085687,0.10561201944321696,0.00909090909090909,0.018481182795698922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3P52W1SBJUT5N,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.03125,0.0,0.15,0.1388888888888889,0.125,0.24747474747474746,0.1111111111111111,0.12251984126984126,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3U27ZHUGOPIAN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08333333333333333,0.0625,0.0,0.0,0.0,0.03333333333333333,0.11229946524064172,0.03571428571428571,0.03645833333333333,0.0625,0.0506578947368421,0.11275062656641603,0.5132275132275133,0.1683545557441992,0.06665393430099312,0.03665865384615385,0.04497354497354497,0.0625,0.05042016806722689,0.016666666666666666,0.0,0.0,0.13392857142857142,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UA50A6GKNAMR,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.05,0.03571428571428571,0.0,0.0,0.196875,0.014705882352941176,0.06249999999999999,0.013157894736842105,0.0,0.04513888888888889,0.019428152492668622,0.019675925925925923,0.17897400506096156,0.5421442083008791,0.09123498498498499,0.041165413533834586,0.018222506393861894,0.21567460317460319,0.019230769230769232,0.011904761904761904,0.022727272727272728,0.016666666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A3UE8ANAIM7F15,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0625,0.05,0.0,0.0,0.017857142857142856,0.0,0.0,0.022727272727272728,0.023965141612200435,0.05444444444444445,0.09415584415584416,0.126422213622291,0.4116503456221198,0.26825396825396824,0.1056043956043956,0.06825657894736842,0.013888888888888888,0.07291666666666667,0.0,0.025,0.0,0.125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A3UGB3B1S74HR9,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.01,0.6200840825840825,0.3095063977304831,0.0879385395010395,0.011904761904761904,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3UUW04QL49RSC,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.7012820512820512,0.1433048433048433,0.07153032153032153,0.041666666666666664,0.014705882352941176,0.04423076923076923,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6HDSE80LQPR8,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.29166666666666663,0.0625,0.05555555555555555,0.0,0.175,0.09090909090909091,0.11538461538461539,0.21428571428571427,0.1575757575757576,0.0,0.06696428571428571,0.3345410628019324,0.05844155844155844,0.08333333333333333,0.11274509803921567,0.0,0.125,0.041666666666666664,0.0,0.0625,0.07142857142857142,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AAOOH6P4HHSCS,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.01,0.011363636363636364,0.7306818181818182,0.17616736563293234,0.07715903368077281,0.02634982689539814,0.008064516129032258,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADGJXUEMPLTMS,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.027777777777777776,0.0,0.10416666666666666,0.4250541125541125,0.2418831168831169,0.09375,0.08630952380952381,0.23809523809523808,0.0,0.08333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEF1G6YE8RIB8,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.038461538461538464,0.0,0.02786377708978328,0.0,0.021739130434782608,0.02,0.04310344827586207,0.06818181818181818,0.6647738786036659,0.17936161968420034,0.05565351447704389,0.016129032258064516,0.009259259259259259,0.0,0.0,0.0,0.058333333333333334,0.020833333333333332,0.03333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AERGHZBQFT309,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.08125,0.11744505494505494,0.08333333333333334,0.04195804195804196,0.0,0.1645045518207283,0.05119047619047619,0.10066176470588235,0.09581807081807081,0.03864734299516908,0.0928632322494215,0.12804383116883117,0.09493387047734875,0.15652056277056275,0.2946428571428571,0.15927700922266141,0.07654761904761904,0.03968253968253968,0.10294117647058824,0.0375,0.10119047619047619,0.10833333333333334,0.0,0.03571428571428571,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AESZJEZTZEW01,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.1,0.02631578947368421,0.5450310559006211,0.05952380952380952,0.09722222222222221,0.125,0.0,0.0,0.023809523809523808,0.0,0.0,0.125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AEX1I7K7OVHHC,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.013333333333333334,0.0,0.04319052594914664,0.03641679957469431,0.5045599635202919,0.24603174603174602,0.21014492753623185,0.16666666666666666,0.017543859649122806,0.017543859649122806,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AEXRVIK8SKB4V,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225806451612903,0.19855072463768114,0.08712121212121213,0.09449760765550239,0.02631578947368421,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF0W4ZBY7VXOU,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.14583333333333331,0.3,0.08571428571428572,0.11309523809523808,0.14644036519036518,0.1573756105006105,0.10833333333333334,0.011363636363636364,0.16319073083778968,0.14331983805668017,0.19704525954525953,0.24554433804908188,0.13368799439683587,0.11457525839793281,0.07432126696832579,0.08694219631719632,0.0643070652173913,0.05298913043478261,0.05411764705882353,0.02922077922077922,0.019230769230769232,0.05844155844155844,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AFZGUWYLC0NG0,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.19999999999999998,0.14814814814814814,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AGANKP4PUZ4NC,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0.019230769230769232,0.015151515151515152,0.0,0.013888888888888888,0.044444444444444446,0.38513513513513514,0.4977477477477477,0.02857142857142857,0.03125,0.05128205128205129,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHY3YAYJLTW32,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.20833333333333331,0.0625,0.16666666666666666,0.08125,0.05,0.05,0.09474206349206349,0.1477272727272727,0.05844155844155844,0.17385912698412698,0.05718954248366013,0.052380952380952375,0.05929487179487179,0.025,0.17670454545454545,0.1111111111111111,0.13392857142857142,0.0,0.08333333333333333,0.175,0.0,0.5,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AL9SYQEUTNJXT,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.05,0.14285714285714285,0.7921334586466166,0.0996481926103775,0.016666666666666666,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDQRWYZ8KQ9A,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.0,0.0625,0.13839285714285715,0.08399122807017544,0.07081807081807082,0.09155701754385964,0.1080299011333494,0.06705882352941177,0.07946086171892623,0.10266461181095327,0.15772357723577235,0.12904252610134964,0.19224715520457653,0.45763925906183367,0.2088611554355036,0.10305268728696518,0.10506944444444444,0.060735735735735735,0.049721112221112224,0.058780790359737725,0.02388888888888889,0.03571428571428571,0.04700854700854701,0.0625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
