subject,strategy,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A1T7EB1WEDCMXV,ns,15-2,15.0,2000.0,0.6041666666666666,0.4375,0.375,0.47916666666666663,0.5416666666666667,0.5,0.5208333333333334,0.5625,0.35416666666666663,0.5416666666666666,0.6041666666666666,0.6041666666666666,0.7708333333333334,0.75,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,
A1TR2AOKWGQ78A,ns,15-2,15.0,2000.0,0.47222222222222227,0.3333333333333333,0.3055555555555555,0.3055555555555555,0.47222222222222215,0.36111111111111116,0.4166666666666667,0.27777777777777773,0.3611111111111111,0.3611111111111111,0.16666666666666666,0.19444444444444442,0.3611111111111111,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A1UOP419O6P55R,prim,15-2,15.0,2000.0,0.7222222222222223,0.6666666666666666,0.6666666666666666,0.6388888888888888,0.8055555555555555,0.5833333333333334,0.5555555555555556,0.7777777777777778,0.75,0.638888888888889,0.5277777777777778,0.5555555555555556,0.5277777777777778,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
A1WM3INNDW2776,ns,15-2,15.0,2000.0,0.375,0.3125,0.4583333333333333,0.39583333333333337,0.45833333333333337,0.3125,0.29166666666666663,0.35416666666666663,0.3333333333333333,0.375,0.4375,0.3125,0.29166666666666663,0.375,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,
A1Z82Y9E6YWY80,ns,15-2,15.0,2000.0,0.1875,0.25,0.3541666666666667,0.39583333333333337,0.3125,0.5208333333333333,0.22916666666666666,0.3125,0.39583333333333337,0.45833333333333337,0.2916666666666667,0.5,0.4375,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
A2113B699TVADG,prim,15-2,15.0,2000.0,0.625,0.625,0.75,0.625,0.6666666666666667,0.625,0.7916666666666667,0.7083333333333333,0.6666666666666667,0.8333333333333334,0.75,0.8333333333333334,0.5416666666666667,0.5416666666666667,0.625,,,,,,,,,,,,,,,,,,,,,,,,,
A219SZBLCCCXN9,prim,15-2,15.0,2000.0,0.5416666666666666,0.3333333333333333,0.41666666666666663,0.3541666666666667,0.4583333333333333,0.3541666666666667,0.3958333333333333,0.3125,0.35416666666666663,0.4375,0.4166666666666667,0.4375,0.5,0.4166666666666667,0.3958333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A22GYYJXTS5KBH,ns,15-2,15.0,2000.0,0.8888888888888888,0.8333333333333334,0.7222222222222222,0.6666666666666666,0.38888888888888884,0.3333333333333333,0.3611111111111111,0.1111111111111111,0.16666666666666666,0.3055555555555555,0.25,0.25,0.3611111111111111,0.3333333333333333,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,
A22Y78RVB8UFTD,ns,15-2,15.0,2000.0,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.4166666666666667,0.5833333333333333,0.33333333333333337,0.20833333333333331,0.33333333333333337,0.2916666666666667,0.3333333333333333,0.41666666666666663,0.4166666666666667,0.5416666666666667,0.5833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A233LLG8YAXWF,rec,15-2,15.0,2000.0,0.39583333333333337,0.3125,0.25,0.22916666666666666,0.20833333333333331,0.14583333333333331,0.24999999999999997,0.14583333333333334,0.2708333333333333,0.25,0.22916666666666666,0.2708333333333333,0.6041666666666666,0.8541666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
A24GX1OZE6AY04,ns,15-2,15.0,2000.0,0.9583333333333333,0.8958333333333333,0.75,0.6875,0.6458333333333334,0.6458333333333334,0.7291666666666667,0.6666666666666667,0.7291666666666666,0.5208333333333334,0.7083333333333334,0.7708333333333334,0.9583333333333333,0.9791666666666666,0.9791666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A26MT7KJ7NJLRN,ns,15-2,15.0,2000.0,0.5208333333333334,0.3333333333333333,0.27083333333333337,0.25,0.2916666666666667,0.41666666666666663,0.3125,0.20833333333333331,0.3333333333333333,0.4375,0.375,0.375,0.45833333333333337,0.625,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A26T0U2Y6LZOF3,rec,15-2,15.0,2000.0,0.3333333333333333,0.33333333333333337,0.375,0.5,0.25,0.45833333333333337,0.4583333333333333,0.25,0.16666666666666666,0.4583333333333333,0.20833333333333331,0.3333333333333333,0.29166666666666663,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
A29J4LL0MQL3AC,prim,15-2,15.0,2000.0,0.625,0.6666666666666666,0.6041666666666667,0.6458333333333334,0.5416666666666667,0.7083333333333333,0.5,0.7291666666666666,0.7083333333333333,0.6875,0.625,0.5833333333333333,0.5,0.39583333333333337,0.22916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A2G4R0GS677RC2,rec,15-2,15.0,2000.0,0.3333333333333333,0.25,0.45833333333333337,0.33333333333333337,0.25,0.41666666666666663,0.375,0.5833333333333333,0.4166666666666667,0.375,0.45833333333333337,0.25,0.29166666666666663,0.08333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
A2IV3SSVTU90BN,ns,15-2,15.0,2000.0,0.5208333333333334,0.5833333333333334,0.6041666666666666,0.4583333333333333,0.6041666666666667,0.4583333333333333,0.6458333333333333,0.5,0.5833333333333333,0.6875,0.5833333333333334,0.5833333333333334,0.47916666666666663,0.5833333333333333,0.5416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A2KZN3UH5NGC9,rec,15-2,15.0,2000.0,0.625,0.7291666666666666,0.7291666666666667,0.6041666666666666,0.7083333333333334,0.6458333333333333,0.625,0.6458333333333333,0.8541666666666666,0.8125,0.6875,0.7291666666666666,0.6458333333333333,0.6666666666666667,0.7916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A2MBFIAGBPU5NG,prim,15-2,15.0,2000.0,0.3541666666666667,0.4375,0.4791666666666667,0.5208333333333333,0.5416666666666666,0.4375,0.39583333333333337,0.33333333333333337,0.4166666666666667,0.4583333333333333,0.39583333333333337,0.33333333333333337,0.3333333333333333,0.25,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A2O86E23R5T4YO,prim,15-2,15.0,2000.0,0.5208333333333333,0.6041666666666666,0.6041666666666666,0.5416666666666666,0.4583333333333333,0.5833333333333333,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.5416666666666667,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.4791666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A2PTABUVOUYAH5,ns,15-2,15.0,2000.0,0.75,0.7083333333333334,0.5833333333333334,0.5416666666666667,0.2916666666666667,0.14583333333333331,0.22916666666666666,0.10416666666666666,0.22916666666666666,0.375,0.3541666666666667,0.35416666666666663,0.4791666666666667,0.7083333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2R75YFKVALBXE,rec,15-2,15.0,2000.0,0.4583333333333333,0.5833333333333334,0.375,0.5,0.375,0.45833333333333337,0.45833333333333337,0.20833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.45833333333333337,0.75,0.8333333333333333,0.875,,,,,,,,,,,,,,,,,,,,,,,,,
A2RU1Q3C9VHBAO,prim,15-2,15.0,2000.0,0.6666666666666667,0.6458333333333333,0.5625,0.5625,0.6666666666666667,0.5416666666666666,0.6041666666666667,0.47916666666666663,0.5208333333333334,0.41666666666666663,0.6041666666666666,0.6041666666666666,0.45833333333333337,0.4791666666666667,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,
A2RVG8Y97DE0GM,prim,15-2,15.0,2000.0,0.625,0.6875,0.6875,0.7291666666666667,0.6875,0.6666666666666666,0.7291666666666666,0.7708333333333333,0.5416666666666666,0.7291666666666667,0.625,0.7916666666666667,0.7083333333333334,0.5833333333333334,0.625,,,,,,,,,,,,,,,,,,,,,,,,,
A2UJ9GDNVPX99C,prim,15-2,15.0,2000.0,0.45833333333333337,0.4375,0.5416666666666666,0.35416666666666663,0.39583333333333337,0.39583333333333337,0.5208333333333334,0.4375,0.5,0.45833333333333337,0.5208333333333334,0.5208333333333333,0.4375,0.4375,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A2UYZFH5VT5R3H,rec,15-2,15.0,2000.0,0.4166666666666667,0.3125,0.3125,0.3958333333333333,0.3958333333333333,0.35416666666666663,0.4375,0.4166666666666667,0.45833333333333337,0.33333333333333337,0.2708333333333333,0.5833333333333334,0.6458333333333334,0.6666666666666667,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,
A2Y8LZS5C81O25,prim,15-2,15.0,2000.0,0.4166666666666667,0.5416666666666667,0.4375,0.41666666666666663,0.45833333333333337,0.4375,0.39583333333333337,0.29166666666666663,0.3958333333333333,0.3958333333333333,0.3541666666666667,0.4166666666666667,0.4375,0.35416666666666663,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A30NL5N71G2YAU,ns,15-2,15.0,2000.0,0.4375,0.4166666666666667,0.4375,0.5625,0.4375,0.4375,0.5625,0.75,0.5833333333333334,0.6041666666666667,0.5208333333333334,0.5208333333333334,0.375,0.625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
A310Y949ILSN3P,prim,15-2,15.0,2000.0,0.6875,0.8333333333333333,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.7916666666666667,0.7291666666666667,0.7083333333333333,0.7916666666666666,0.6875,0.6875,0.7708333333333334,0.6666666666666666,0.6458333333333334,0.7708333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
A31P78W9ZCQXCS,ns,15-2,15.0,2000.0,0.375,0.3125,0.2708333333333333,0.39583333333333337,0.18750000000000003,0.25,0.22916666666666666,0.22916666666666666,0.3333333333333333,0.4166666666666667,0.3541666666666667,0.3125,0.3125,0.2708333333333333,0.3958333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A347RDI3HZOUCY,prim,15-2,15.0,2000.0,0.7291666666666666,0.5833333333333334,0.5,0.6458333333333334,0.5416666666666666,0.5416666666666667,0.5625,0.5416666666666667,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5416666666666666,0.5208333333333334,0.5833333333333333,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
A34HQHGLIW1FYS,ns,15-2,15.0,2000.0,0.5416666666666667,0.5208333333333334,0.5625,0.5625,0.5208333333333334,0.6041666666666667,0.4791666666666667,0.5208333333333334,0.5833333333333334,0.6041666666666667,0.6666666666666666,0.47916666666666663,0.4375,0.5208333333333334,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
A34IPEKX5WXJIN,prim,15-2,15.0,2000.0,0.45833333333333337,0.5,0.5416666666666667,0.5625,0.47916666666666663,0.5416666666666667,0.5,0.5208333333333334,0.5208333333333333,0.5416666666666666,0.5,0.39583333333333337,0.5,0.3541666666666667,0.4791666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A34YNEN8UUI3CD,ns,15-2,15.0,2000.0,0.4583333333333333,0.2708333333333333,0.29166666666666663,0.25,0.1875,0.12499999999999999,0.14583333333333331,0.16666666666666666,0.33333333333333337,0.25,0.2916666666666667,0.3541666666666667,0.3958333333333333,0.6458333333333334,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A35VI4SE31HD17,prim,15-2,15.0,2000.0,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4375,0.375,0.375,0.33333333333333337,0.20833333333333331,0.375,0.3125,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,
A36S0DI86PL4J6,prim,15-2,15.0,2000.0,0.5833333333333334,0.625,0.5416666666666667,0.5208333333333334,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.6041666666666667,0.45833333333333337,0.6041666666666667,0.5833333333333333,0.45833333333333337,0.5208333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
A384KX8MUIJSTJ,ns,15-2,15.0,2000.0,0.5833333333333334,0.6458333333333333,0.5625,0.6041666666666667,0.5833333333333334,0.5625,0.5625,0.625,0.6875,0.5833333333333334,0.5,0.5625,0.6666666666666667,0.5833333333333334,0.5416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A38DHLB88V8DL8,rec,15-2,15.0,2000.0,0.8333333333333333,0.7083333333333334,0.6041666666666667,0.5625,0.6666666666666666,0.75,0.7291666666666667,0.7708333333333334,0.7708333333333334,0.6875,0.5416666666666666,0.6666666666666667,0.75,0.9166666666666666,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,
A3AWQ3AACIPXM2,ns,15-2,15.0,2000.0,0.125,0.29166666666666663,0.25,0.25,0.375,0.20833333333333331,0.20833333333333331,0.16666666666666666,0.20833333333333331,0.125,0.16666666666666666,0.20833333333333331,0.16666666666666666,0.20833333333333331,0.29166666666666663,,,,,,,,,,,,,,,,,,,,,,,,,
A3BA2WMGN6KHUU,ns,15-2,15.0,2000.0,0.4791666666666667,0.5625,0.5,0.3333333333333333,0.2916666666666667,0.375,0.4375,0.4791666666666667,0.5208333333333334,0.4791666666666667,0.5208333333333334,0.35416666666666663,0.45833333333333337,0.2708333333333333,0.35416666666666663,,,,,,,,,,,,,,,,,,,,,,,,,
A3BN69Q9D7RQGR,ns,15-2,15.0,2000.0,0.5,0.3541666666666667,0.3125,0.375,0.39583333333333337,0.4375,0.4375,0.5208333333333333,0.4375,0.4375,0.4166666666666667,0.29166666666666663,0.2708333333333333,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
A3C25IBTLB60RQ,prim,15-2,15.0,2000.0,0.6666666666666666,0.5833333333333333,0.6666666666666667,0.7083333333333334,0.7083333333333333,0.5833333333333334,0.5416666666666666,0.625,0.5416666666666666,0.625,0.5416666666666666,0.45833333333333337,0.75,0.5833333333333333,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A3FOKP72T5I4FR,ns,15-2,15.0,2000.0,0.5416666666666667,0.25,0.16666666666666666,0.2916666666666667,0.375,0.20833333333333331,0.125,0.20833333333333331,0.20833333333333334,0.33333333333333337,0.25,0.25,0.4166666666666667,0.7083333333333334,0.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A3HBB9JT9WVZS4,ns,15-2,15.0,2000.0,0.6458333333333334,0.4791666666666667,0.625,0.5,0.4375,0.4791666666666667,0.5833333333333334,0.6041666666666666,0.6041666666666667,0.5416666666666667,0.5833333333333334,0.6041666666666666,0.47916666666666663,0.625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
A3HOPYBWSR1TWR,prim,15-2,15.0,2000.0,0.5,0.3541666666666667,0.3541666666666667,0.5,0.4375,0.4791666666666667,0.5208333333333334,0.3958333333333333,0.375,0.3958333333333333,0.3958333333333333,0.4791666666666667,0.5,0.5833333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
A3IBDJ12CRTQQN,prim,15-2,15.0,2000.0,0.6041666666666667,0.5208333333333333,0.625,0.625,0.5833333333333334,0.5208333333333334,0.375,0.5625,0.5208333333333333,0.5,0.5208333333333334,0.5625,0.5416666666666667,0.45833333333333337,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,
A3IHTJXHWPQ2JR,rec,15-2,15.0,2000.0,0.6875,0.6666666666666666,0.6875,0.6458333333333334,0.6458333333333333,0.6041666666666666,0.6875,0.7291666666666667,0.6875,0.6875,0.6458333333333334,0.6666666666666667,0.5416666666666667,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
A3MWLHSW9B9RHU,prim,15-2,15.0,2000.0,0.6458333333333334,0.6041666666666667,0.7083333333333334,0.7083333333333333,0.6458333333333333,0.8125,0.6875,0.75,0.7291666666666666,0.6041666666666667,0.6458333333333334,0.6458333333333333,0.7083333333333334,0.6458333333333334,0.7708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A3ORKXM3WG8QJ9,prim,15-2,15.0,2000.0,0.75,0.7083333333333334,0.75,0.75,0.625,0.7083333333333334,0.6666666666666667,0.625,0.8333333333333333,0.625,0.9166666666666666,0.7083333333333333,0.625,0.6666666666666667,0.5416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A3P52W1SBJUT5N,ns,15-2,15.0,2000.0,0.29166666666666663,0.1875,0.3541666666666667,0.25,0.22916666666666666,0.3125,0.2708333333333333,0.1875,0.2916666666666667,0.1875,0.29166666666666663,0.3333333333333333,0.375,0.3333333333333333,0.20833333333333331,,,,,,,,,,,,,,,,,,,,,,,,,
A3U27ZHUGOPIAN,prim,15-2,15.0,2000.0,0.45833333333333337,0.5625,0.6041666666666666,0.4791666666666667,0.4791666666666667,0.5625,0.4583333333333333,0.39583333333333337,0.6041666666666667,0.3958333333333333,0.4583333333333333,0.5416666666666667,0.5,0.5,0.5416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A3UA50A6GKNAMR,prim,15-2,15.0,2000.0,0.5208333333333334,0.625,0.5,0.6666666666666666,0.6041666666666667,0.5625,0.4583333333333333,0.6458333333333334,0.4791666666666667,0.5833333333333334,0.6458333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A3UE8ANAIM7F15,ns,15-2,15.0,2000.0,0.33333333333333337,0.3958333333333333,0.5,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.29166666666666663,0.47916666666666663,0.375,0.5833333333333334,0.375,0.5,0.3958333333333333,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
A3UGB3B1S74HR9,prim,15-2,15.0,2000.0,0.39583333333333337,0.6041666666666666,0.39583333333333337,0.33333333333333337,0.3541666666666667,0.41666666666666663,0.5208333333333334,0.4375,0.4375,0.45833333333333337,0.4375,0.6041666666666667,0.5,0.4375,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
A3UUW04QL49RSC,prim,15-2,15.0,2000.0,0.7083333333333333,0.5625,0.4791666666666667,0.5208333333333334,0.4583333333333333,0.5208333333333334,0.375,0.375,0.375,0.375,0.3125,0.3333333333333333,0.1875,0.16666666666666669,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A6HDSE80LQPR8,rec,15-2,15.0,2000.0,0.7916666666666667,0.5416666666666667,0.2916666666666667,0.16666666666666666,0.125,0.29166666666666663,0.41666666666666663,0.25,0.20833333333333331,0.125,0.5,0.45833333333333337,0.5,0.8333333333333334,0.9166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AAOOH6P4HHSCS,prim,15-2,15.0,2000.0,0.5833333333333334,0.6041666666666666,0.5208333333333333,0.5,0.625,0.625,0.625,0.625,0.6458333333333333,0.6041666666666666,0.5416666666666667,0.3541666666666667,0.6875,0.625,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
ADGJXUEMPLTMS,prim,15-2,15.0,2000.0,0.29166666666666663,0.375,0.3125,0.4583333333333333,0.4166666666666667,0.3125,0.47916666666666663,0.35416666666666663,0.3333333333333333,0.39583333333333337,0.22916666666666666,0.2708333333333333,0.22916666666666666,0.33333333333333337,0.16666666666666669,,,,,,,,,,,,,,,,,,,,,,,,,
AEF1G6YE8RIB8,prim,15-2,15.0,2000.0,0.4375,0.45833333333333337,0.5,0.5208333333333334,0.45833333333333337,0.5,0.5625,0.5416666666666666,0.6666666666666666,0.45833333333333337,0.4791666666666667,0.5,0.33333333333333337,0.5416666666666667,0.5208333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AERGHZBQFT309,ns,15-2,15.0,2000.0,0.5208333333333334,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.3125,0.29166666666666663,0.39583333333333337,0.2916666666666667,0.29166666666666663,0.4375,0.6041666666666667,0.6666666666666666,0.75,0.8958333333333334,0.9791666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AESZJEZTZEW01,ns,15-2,15.0,2000.0,0.375,0.20833333333333331,0.5,0.4166666666666667,0.375,0.5,0.25,0.41666666666666663,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.33333333333333337,0.5,0.33333333333333337,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AEX1I7K7OVHHC,rec,15-2,15.0,2000.0,0.3055555555555555,0.3055555555555555,0.4166666666666667,0.25,0.3055555555555555,0.38888888888888884,0.36111111111111116,0.4444444444444445,0.5555555555555556,0.36111111111111116,0.5555555555555555,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,
AEXRVIK8SKB4V,prim,15-2,15.0,2000.0,0.41666666666666663,0.375,0.3333333333333333,0.2916666666666667,0.375,0.2916666666666667,0.4166666666666667,0.5,0.45833333333333337,0.29166666666666663,0.375,0.375,0.41666666666666663,0.41666666666666663,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AF0W4ZBY7VXOU,rec,15-2,15.0,2000.0,0.7708333333333333,0.6875,0.6875,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.625,0.4375,0.375,0.3541666666666667,0.5416666666666667,0.2916666666666667,0.45833333333333337,0.8333333333333333,0.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AFZGUWYLC0NG0,ns,15-2,15.0,2000.0,0.33333333333333337,0.375,0.22916666666666666,0.33333333333333337,0.35416666666666663,0.20833333333333331,0.22916666666666666,0.22916666666666666,0.3333333333333333,0.25,0.20833333333333331,0.08333333333333333,0.1875,0.20833333333333331,0.27083333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AGANKP4PUZ4NC,prim,15-2,15.0,2000.0,0.2708333333333333,0.3958333333333333,0.2916666666666667,0.29166666666666663,0.25,0.25,0.3125,0.35416666666666663,0.4166666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666669,0.14583333333333334,0.125,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,
AHY3YAYJLTW32,rec,15-2,15.0,2000.0,0.125,0.14583333333333331,0.14583333333333334,0.16666666666666666,0.22916666666666666,0.16666666666666666,0.1875,0.2708333333333333,0.1875,0.1875,0.3125,0.4375,0.7291666666666667,0.9166666666666666,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
AL9SYQEUTNJXT,prim,15-2,15.0,2000.0,0.4791666666666667,0.5416666666666666,0.5208333333333334,0.5416666666666666,0.4583333333333333,0.6041666666666667,0.5,0.6666666666666667,0.5,0.6458333333333334,0.5208333333333333,0.5,0.5625,0.5833333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
ALDQRWYZ8KQ9A,rec,15-2,15.0,2000.0,0.9583333333333333,0.9166666666666667,0.8541666666666666,0.7291666666666666,0.8333333333333334,0.7916666666666667,0.7083333333333333,0.7083333333333333,0.75,0.75,0.7708333333333334,0.9166666666666666,0.9583333333333334,0.9791666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
AM65LGXJBTJ0I,ns,15-2,15.0,2000.0,0.8541666666666666,0.6458333333333333,0.20833333333333334,0.0625,0.0,0.10416666666666666,0.10416666666666666,0.10416666666666666,0.16666666666666666,0.25,0.3333333333333333,0.35416666666666663,0.5625,0.8958333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
AOIR8V07FYMH5,rec,15-2,15.0,2000.0,0.625,0.5416666666666666,0.3958333333333333,0.6458333333333334,0.3958333333333333,0.3958333333333333,0.5416666666666666,0.3958333333333333,0.5416666666666667,0.47916666666666663,0.4375,0.25,0.5625,0.7083333333333334,0.875,,,,,,,,,,,,,,,,,,,,,,,,,
AR0VJ5XRG16UJ,rec,15-2,15.0,2000.0,0.6666666666666666,0.625,0.9166666666666667,0.9583333333333333,0.6666666666666667,0.75,0.6666666666666667,0.7083333333333334,0.625,0.625,0.5833333333333334,0.5,0.625,0.8333333333333334,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AU5UJIZ3TLI5M,rec,15-2,15.0,2000.0,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.41666666666666663,0.375,0.35416666666666663,0.375,0.3541666666666667,0.2916666666666667,0.5,0.4583333333333333,0.4375,0.7291666666666667,0.9375,0.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AW2UVK63OLFW,ns,15-2,15.0,2000.0,0.4375,0.625,0.5625,0.625,0.625,0.5208333333333334,0.5416666666666666,0.5625,0.5208333333333334,0.5833333333333333,0.6875,0.625,0.7291666666666667,0.47916666666666663,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,
AW5O1RK3W60FC,rec,15-2,15.0,2000.0,0.7083333333333334,0.5625,0.4166666666666667,0.5625,0.3333333333333333,0.4583333333333333,0.5208333333333333,0.5,0.39583333333333337,0.4375,0.375,0.5625,0.7291666666666667,0.8333333333333334,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AWRY5SC68T0DC,prim,15-2,15.0,2000.0,0.5625,0.39583333333333337,0.4791666666666667,0.39583333333333337,0.5,0.375,0.5208333333333334,0.4375,0.45833333333333337,0.5,0.39583333333333337,0.4375,0.375,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
AWTCGY2CL1T68,prim,15-2,15.0,2000.0,0.5833333333333333,0.5,0.6875,0.5625,0.5208333333333334,0.6041666666666666,0.5416666666666667,0.6458333333333333,0.4166666666666667,0.5416666666666666,0.6458333333333334,0.6666666666666667,0.5833333333333334,0.5625,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
AXSBX0MCQNG3A,prim,15-2,15.0,2000.0,0.4791666666666667,0.4375,0.5208333333333334,0.5208333333333334,0.5416666666666667,0.6041666666666667,0.45833333333333337,0.375,0.4791666666666667,0.5,0.625,0.6041666666666666,0.6041666666666667,0.6041666666666667,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,0.5416666666666666,0.4166666666666667,0.3125,0.20833333333333331,0.125,0.20833333333333331,0.25,0.3541666666666667,0.20833333333333334,0.22916666666666666,0.08333333333333333,0.14583333333333331,0.20833333333333331,0.16666666666666666,0.20833333333333334,0.14583333333333334,0.1875,0.16666666666666666,0.1875,0.10416666666666666,0.14583333333333331,0.20833333333333331,0.22916666666666669,0.125,0.1875,0.27083333333333337,0.3333333333333333,0.4375,0.625,0.8333333333333334,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,0.7916666666666667,0.6041666666666666,0.6666666666666667,0.5208333333333333,0.6041666666666667,0.625,0.5,0.5416666666666666,0.6458333333333334,0.4375,0.5,0.6041666666666667,0.4166666666666667,0.6041666666666667,0.6041666666666667,0.6875,0.41666666666666663,0.5416666666666666,0.6458333333333333,0.5,0.5416666666666667,0.4375,0.5208333333333333,0.6041666666666667,0.5,0.5,0.4375,0.5625,0.625,0.7083333333333334,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,0.4166666666666667,0.1875,0.22916666666666669,0.1875,0.125,0.08333333333333333,0.041666666666666664,0.10416666666666666,0.14583333333333331,0.125,0.125,0.10416666666666666,0.14583333333333331,0.2708333333333333,0.14583333333333331,0.08333333333333333,0.12499999999999999,0.10416666666666666,0.25,0.0625,0.14583333333333331,0.0625,0.1875,0.1875,0.2708333333333333,0.4166666666666667,0.4166666666666667,0.75,0.875,0.9583333333333333,,,,,,,,,,
