subject,strategy,condition,l_length,pres_rate,ncr,tr_1,tr_2,tr_3,tr_4,tr_5,tr_6,tr_7,tr_8,tr_9,tr_10,tr_11,tr_12,tr_13,tr_14,tr_15,tr_16,tr_17,tr_18,tr_19,tr_20,tr_21,tr_22,tr_23,tr_24,tr_25,tr_26,tr_27
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,7,4591.227777789864,5124.016666692992,5363.133333336976,6343.41111110813,6045.133333315452,8452.338888872,,,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,8,4707.3499999940395,2828.3500000014906,5708.94999999553,4614.3499999940395,9888.95000000298,4934.5999999940395,5971.149999991059,,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,9,4409.299999992053,5633.266666630904,3642.4000000158944,7193.666666646798,2391.1000000039735,5547.899999976158,3842.0333333412805,3054.2999999920526,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,10,5560.925000023097,5570.150000002235,4786.874999951571,3963.025000050664,7121.124999977648,4165.500000074506,3169.85000000149,7899.275000046939,6676.049999978393,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,11,,9825.299999952316,3570.2999999523163,2173.899999856949,10650.599999904633,2701.7999999523163,2457.200000047684,3132.800000190735,,4411.399999856949,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,12,9892.299999952316,10843.599999904633,3693.5,2822.9000000953674,7628.900000095367,3582.2999999523163,4122.0,6615.600000143051,3147.099999904633,2541.5,7161.5,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,13,4220.140000009536,2909.4800000190735,7437.1,6654.799999952316,2717.2400000095367,5831.880000019073,5509.680000019073,5914.760000038147,4346.15999994278,4664.500000047684,6762.799999952316,3740.6800000190733,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,14,8221.399999856949,2716.7999999523163,4517.400000095367,14113.299999952316,5010.099999904633,2551.2999999523163,11121.199999809263,6855.100000143051,3760.0,2837.2999999523163,8691.900000095367,1958.5999999046328,3668.599999904633,,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,15,3254.8000000715256,3368.9999998807907,1968.0999999046328,5077.499999880791,3037.350000023842,6936.700000047684,5110.200000047684,6675.949999928474,2446.0,8570.299999952316,2814.399999976158,5473.049999952316,5269.600000023842,3523.5,,,,,,,,,,,,,
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,16,2896.899999856949,2097.5,7691.099999904633,3069.4000000953674,2951.700000047684,9900.799999952316,3164.7999999523163,2631.700000047684,3145.599999904633,11170.799999952316,2383.5,2460.7999999523163,8366.299999952316,2172.4000000953674,2028.0999999046328,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,3,3420.0,4420.800000000745,,,,,,,,,,,,,,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,12,17659.549999999814,4045.75,4788.450000000186,2732.2000000005355,2253.4000000001397,4748.850000000326,3651.9499999999534,3665.400000000489,5835.249999999418,3226.5,3123.100000000093,,,,,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,14,5036.09999999986,,2934.0999999998603,4119.59999999986,4201.0,6020.90000000014,3277.2000000001863,4577.300000000047,2380.0999999998603,5804.199999999953,,5729.0,5311.300000000047,,,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,15,3604.9333333329996,4287.88333333303,3870.850000000016,4379.575000000186,4282.883333333419,6335.20000000007,5717.300000000125,3860.0499999998915,4752.416666666899,4083.7333333333568,6064.174999999872,4819.300000000008,4738.450000000032,4313.349999999783,,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,16,5282.650000000343,4334.812500000437,3977.774999999965,4819.862499999901,3877.9124999999185,3703.900000000101,4867.549999999814,3798.92499999993,3798.099999999802,4145.52500000014,4354.987500000221,4565.187500000087,7256.78750000018,4606.883333333458,4237.274999999965,,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,17,4481.8555555556795,4700.0999999999885,3542.8499999999117,5278.35555555542,4007.5888888890236,3363.522222222036,3598.877777777716,4160.588888889127,3383.0222222225534,4962.655555555234,5124.144444444424,5417.32222222216,4092.0888888889203,4380.161111111339,4778.3333333331275,4985.772222222321,,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,18,4225.096666666353,5675.566666666884,3361.869999999972,3532.154999999842,3584.3866666663594,3465.8016666667377,3888.125000000062,3732.541666667039,3952.4233333334328,3869.9216666666166,4411.74333333311,3614.383333333277,4152.2499999998445,4065.539999999996,3869.6533333336624,5397.464444444421,5003.166666666511,,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,19,3098.766666666139,4976.666666666511,4266.933333333426,3477.7333333335505,4157.199999999721,2849.2333333333954,7261.10000000056,3693.6333333334574,3925.5,3574.433333333271,3952.466666666636,2939.366666666853,2872.899999999674,4906.900000000217,3418.266666666915,3512.966666666791,5338.700000000186,5182.200000000031,,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,20,3799.883333333768,3466.2500000002588,4374.822222222057,3224.416666666615,4292.605555555577,3943.355555555731,3730.5,3762.3166666663406,3357.966666666791,3309.9999999996894,3190.3555555554726,3415.466666666687,3770.966666666584,3174.211111111152,4266.099999999938,4475.794444444745,6271.022222221932,3331.4833333333954,5455.238888888827,,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,21,3249.024999999907,2520.774999999907,2442.0250000003725,3408.9500000001863,2608.4000000003725,3740.9250000002794,4379.949999999721,3616.774999999441,3240.600000000093,4681.975000000093,4273.699999999721,3311.100000000093,3832.3249999997206,4027.4500000001863,2611.2249999996275,3734.5500000002794,4164.524999999907,4019.299999999814,3903.850000000559,3260.7000000001863,,,,,,,
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,22,3366.2999999998137,2396.100000000093,2091.600000000093,2624.9000000003725,2861.100000000093,2461.899999999907,2856.2000000001863,4018.100000000093,1871.0,3104.100000000093,4296.599999999628,8181.5,2126.2999999998137,3344.600000000093,2177.7000000001863,3141.0,,3740.899999999907,,3835.399999999907,3863.1999999997206,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,3,1609.2999999998135,6582.299999999814,,,,,,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,4,4611.200000000186,1053.8999999994412,2130.4000000003725,,,,,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,5,1313.625,2206.2750000003725,3370.724999999628,3798.4999999990687,,,,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,6,1608.3861111113545,3011.450000000057,3337.8722222222586,4265.944444444548,5589.025000000217,,,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,7,1787.6395833332692,1665.491666666649,2138.616666666542,2796.5124999999534,5130.0229166669305,8155.437500000233,,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,8,1501.5541666664649,2122.881249999725,1907.0645833334809,2910.2041666665464,3730.4416666667094,5540.3625000000075,11687.547916666663,,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,9,1867.0749999999923,2066.6333333334383,2711.991666666601,1955.8916666665657,2154.8874999997497,4784.958333333081,11659.174999999697,16011.583333333101,,,,,,,,,,,,,,,,,,,
A16335MOISDG1F,rec,30-1,30.0,1000.0,10,1365.86666666662,1278.1500000001397,1277.2999999999688,2911.25,5917.966666666635,2466.1333333333796,4641.949999999721,6195.125000000233,5305.36666666662,,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,7,2683.0,4322.0,4045.0,4692.5,3613.0,5152.0,,,,,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,8,3471.5,2751.0,2622.0,4852.0,4727.0,2754.5,4326.25,,,,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,9,4274.416666666666,3814.5,3645.666666666667,2530.666666666667,4664.333333333333,3453.6666666666665,3624.916666666667,4781.833333333333,,,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,10,3990.0,3040.6666666666665,3585.5833333333335,4020.4166666666665,3505.1666666666665,4787.333333333333,3641.4166666666665,4273.055555555556,3850.5833333333335,,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,11,3578.3888888888887,3594.444444444444,4556.277777777778,4500.833333333333,3099.8333333333335,3330.8888888888887,3296.277777777778,3546.5,3757.3333333333335,5219.11111111111,,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,12,3021.916666666667,3277.666666666667,3599.333333333333,3344.75,3968.8333333333335,3521.916666666667,6312.25,3142.6,3351.833333333333,3245.1,3901.0,,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,13,2439.75,4075.0,2753.25,4091.0,4035.0,3338.0,2965.25,2424.75,2838.25,4940.25,3948.25,4499.0,,,,,,,,,,,,,,,
A17FJLW818UEQU,rec,30-1,30.0,1000.0,14,2662.0,3368.0,8422.5,3426.5,4540.0,3323.5,2501.5,4264.0,3801.5,3323.5,3016.0,2473.5,2190.5,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,6,4795.699999999255,4505.800000000745,,,3525.699999999255,,,,,,,,,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,9,5415.8499999996275,3653.050000000745,3867.9333333335817,3760.4249999998137,4116.833333333333,3135.25,4700.166666666667,3632.400000002235,,,,,,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,11,5013.70000000298,3925.79999999702,,,3408.199999999255,,6494.300000000745,,3772.099999997765,4487.800000000745,,,,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,12,7099.049999998882,4310.949999999255,3303.5999999996275,3919.89999999851,4899.0999999996275,4101.524999999441,6790.400000002235,3931.7499999990687,3542.925000000745,5612.3499999996275,4474.5,,,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,13,4940.10000000149,3510.199999999255,3946.89999999851,3712.425000000745,6390.200000000186,4442.624999999069,2967.8749999990687,3621.0999999996275,4233.800000000745,4366.974999998696,5103.174999999814,4245.950000001118,,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,14,4592.425000000745,4302.8166666670395,4879.4999999987585,4974.925000000745,3814.450000000497,7112.500000001242,3315.050000000745,3887.5333333344506,5744.049999999814,4464.858333333084,4035.375,7245.850000000559,4062.4833333337056,,,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,16,3921.5999999996275,4601.35000000149,4255.10000000149,4583.9000000003725,4337.5999999996275,4777.9749999996275,5747.39999999851,6005.625,4357.97500000149,3832.9500000011176,4206.77499999851,3338.6749999998137,4265.024999999441,4237.299999999814,5194.975000000559,,,,,,,,,,,,
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,17,3992.800000000745,2708.10000000149,4759.099999997765,3730.0,5456.60000000149,3287.70000000298,,3265.0,2879.60000000149,3812.39999999851,2456.699999999255,5575.70000000298,4172.60000000149,3513.599999997765,3604.89999999851,3904.900000002235,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,4,7640.050000011921,5273.650000020862,8112.849999964237,,,,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,5,5667.216666638851,4150.0833333233995,8621.366666624943,5860.249999990066,,,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,6,5021.962500025829,6047.312499985099,4235.316666622956,5058.745833339791,5235.4555555366815,,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,7,3684.900000025829,4080.8333333333335,5519.3499999940395,4249.41666662693,5462.211111131642,7088.816666672627,,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,8,4245.9291666559875,4784.308333345999,6592.808333334823,5042.558333316197,6054.637500005464,5227.699999986838,7488.791666674118,,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,9,5649.199999988079,5918.066666682561,3669.183333337307,13490.024999976158,5125.466666678588,5104.5333333313465,4249.600000023842,7988.566666672627,,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,10,3563.266666690509,5198.75,4274.650000035763,5104.375000014901,3515.416666666667,11422.775000065565,4877.9375,3899.3125,4832.133333365123,,,,,,,,,,,,,,,,,,
A1AS1H21O9896X,ns,30-1,30.0,1000.0,15,6325.59999999404,5182.199999988079,3126.0999999940395,6993.699999988079,3874.400000005961,5553.899999976158,4262.4000000059605,8953.5,4394.299999982119,5625.4000000059605,2654.5999999940395,4913.700000017881,4640.5,7486.0,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,6,2569.0,,5564.5,4541.0,5385.0,,,,,,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,7,,5467.0,3747.5,3814.75,3851.0,3505.0,,,,,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,8,3709.0,3355.0,,3976.0,6845.0,5851.5,5862.5,,,,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,9,4238.5,3827.0,4348.0,5436.666666666667,5295.833333333333,4203.333333333334,5088.5,4222.944444444444,,,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,10,4196.777777777777,3679.6666666666665,4478.25,7589.5,4964.0,4546.833333333333,4257.166666666667,5009.666666666667,4888.833333333333,,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,11,5403.444444444445,5357.88888888889,4195.833333333333,5182.333333333334,5725.333333333333,5453.388888888889,4405.277777777778,4554.5,4192.88888888889,5632.333333333333,,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,12,4245.333333333333,3948.4166666666665,4210.583333333333,4570.222222222223,3684.666666666667,5004.166666666667,5501.333333333334,5309.333333333333,5248.958333333333,4212.333333333333,5694.333333333333,,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,13,2594.0,3268.5,6054.333333333333,3743.3333333333335,3916.0,6325.0,3807.3333333333335,2948.6666666666665,4728.833333333333,6241.0,6146.0,4093.6666666666665,,,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,15,4687.75,4326.5,3972.0,4109.166666666667,4030.5,5425.833333333333,5153.0,4868.0,3906.3333333333335,4787.166666666667,3705.0,4024.0,5352.0,5550.0,,,,,,,,,,,,,
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,17,2858.0,5173.0,3382.0,6936.0,8425.0,3018.0,3649.0,3276.0,4005.0,3348.0,,,3938.0,4891.0,3368.0,3063.0,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,6,11422.0,5248.0,6305.0,6396.0,,,,,,,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,7,9377.666666666666,9646.833333333334,9478.875,7659.25,8947.416666666666,6439.958333333333,,,,,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,8,8359.0,5587.0,9792.333333333332,8210.5,10497.0,7300.166666666666,12953.5,,,,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,9,7035.375,9851.5,6962.958333333333,6017.666666666667,6550.875,6096.333333333333,6795.875,8810.0,,,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,10,5978.5,7181.527777777778,5737.083333333333,6055.25,6244.027777777777,5186.222222222222,6292.972222222223,6217.777777777777,9607.638888888889,,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,11,5725.5625,6938.75,5205.0,6130.291666666667,6825.1875,5923.25,6246.944444444444,6871.75,8039.375,6565.75,,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,12,6716.5,6494.5,5939.833333333333,6161.5,6504.833333333333,6602.0,5874.166666666667,8700.5,5145.833333333333,7801.666666666667,7880.166666666667,,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,13,5792.0,4746.0,6231.5,3994.0,7730.0,5513.0,5183.0,6670.0,9120.0,4792.5,5319.0,6037.5,,,,,,,,,,,,,,,
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,14,11121.0,5512.0,7362.0,4518.0,4911.0,3832.0,5248.0,7654.0,4427.0,4360.0,5323.0,5361.0,5687.0,,,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,11,1440.0999999977648,1072.89999999851,2048.60000000149,3583.20000000298,1341.0,,1471.0999999977648,2649.5,2752.0,4089.699999999255,,,,,,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,13,2284.950000008568,3981.5499999988824,6312.349999990315,4175.4500000067055,3553.499999994412,2057.7000000178814,3198.2000000011176,2086.0999999884516,4409.700000017881,3125.8999999966472,8264.899999976158,3168.5999999940395,,,,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,14,1872.699999993667,2202.9624999938533,1735.0499999970198,3030.6249999981374,1803.4375000037253,3129.4125000024214,1708.8625000044703,2551.925000000745,1846.875000002794,1823.0749999983236,2904.6250000037253,6285.2333333392935,2340.599999995902,,,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,15,2032.2958333352583,2683.3999999961816,2377.587500000062,1791.383333330353,2135.7125000065816,2877.679166662817,2206.758333336252,2040.4458333333023,2036.6333333405978,1952.9458333263174,2443.4958333469303,2572.6583333335193,2747.1750000001243,2768.625000009779,,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,16,1532.1291666653317,2343.4124999930305,2605.622916671137,2083.954166667536,1577.7374999997362,1668.454166662569,1908.5000000021732,1825.8520833288787,1585.4020833332713,2614.3958333404735,2289.2249999924097,2696.7583333329917,2790.1000000047497,2469.187499994412,6960.587499997889,,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,17,1858.9900000007824,2149.912499997765,2258.7650000007825,1984.5399999959395,1692.8400000125168,1517.9100000010803,1713.3200000012914,1803.0316666721055,1529.485000005675,1727.8333333404735,1885.7874999996275,1940.6575000027194,1782.118333333917,2484.1716666639472,2869.7733333307006,4122.833333343681,,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,18,2226.916666675359,1242.1333333328366,3125.0833333370583,2103.5333333313465,1744.1499999972682,2657.0500000057123,2013.7833333313465,1813.0000000049672,1723.533333328863,2044.499999991308,1950.7166666674116,1748.3166666689017,2312.5333333338303,2812.85000000149,3025.1666666666665,1680.7666666631899,3566.29999999702,,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,19,1499.333333333333,1969.7333333293598,2117.266666660706,3816.933333347241,2296.399999986092,1454.933333337307,1643.3333333134651,2068.933333327373,2219.066666672627,2421.433333337307,2067.6499999910593,2121.233333349228,2012.1500000059605,2640.933333327373,2342.5,4644.466666678588,3167.5,8336.29999999702,,,,,,,,,
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,20,1015.600000023842,1414.5,1815.300000011921,1779.0999999642372,1366.699999988079,1463.399999976158,1876.699999988079,1853.7999999523165,1169.0,1064.5,4103.800000011921,,1393.300000011921,2088.7999999523163,1092.0,1414.5,3661.800000011921,1839.7999999523165,1339.699999988079,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,6,3252.75,2491.3333333333335,3397.0,4721.0,5014.0,,,,,,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,7,3875.0,2867.375,2628.0,3859.625,4993.5,3457.5,,,,,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,8,2364.0,3472.6666666666665,2676.6666666666665,2751.3333333333335,2372.0,4826.0,5576.0,,,,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,9,2652.5,3965.0,3028.5,3511.25,3817.25,3468.75,2915.5,5351.0,,,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,10,5025.0,3757.8888888888887,3884.1111111111113,3188.6666666666665,4097.222222222223,3320.222222222222,4407.833333333333,4781.555555555556,4669.5,,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,11,3007.508333333333,3749.3625,3331.5875,3104.0208333333335,4479.3625,3420.75,4353.0,3670.025,3508.075,4087.6625,,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,12,3664.277777777778,3672.6666666666665,3082.8333333333335,3850.305555555556,4125.166666666667,4890.86111111111,3169.8333333333335,4856.944444444444,3895.75,3743.0833333333335,3954.6666666666665,,,,,,,,,,,,,,,,
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,13,4077.5,4443.0,3397.8333333333335,3614.0,3053.1666666666665,5734.666666666667,3436.3333333333335,4055.5,3374.0,4726.5,3873.6666666666665,6024.666666666667,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,4,2487.0,3855.0,3600.0,,,,,,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,5,,,3862.0,7395.0,,,,,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,6,2833.0,5516.5,3757.0,4264.0,4661.0,,,,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,7,5827.333333333333,3837.5,3919.0,10850.0,4344.0,5428.0,,,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,8,2661.1666666666665,4709.0,5862.0,3047.5,5281.625,7330.5,2860.0,,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,9,4502.5,3364.5,3495.0,2920.5,6225.0,5055.5,5391.25,3351.5,,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,10,,,4264.0,3570.5,5120.5,10985.0,4044.0,3462.5,4072.0,,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,11,5238.5,3458.0,3215.0,5585.5,3655.5,3841.0,3495.0,3555.0,3946.6666666666665,1846.0,,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,12,5723.333333333333,3978.25,3008.0,4193.5,3625.25,4729.5,4613.5,3911.0,3332.3333333333335,4888.875,4369.0,,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,13,3375.5,4983.666666666667,3669.0,3731.5,2893.5,3928.111111111111,3992.75,6698.666666666667,3604.1666666666665,3643.25,5600.333333333333,5916.333333333333,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,14,3362.0,3183.0,2729.5,3338.5,4174.0,2200.0,3853.5,3009.5,,3030.0,,4701.0,,,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,15,,4439.0,5895.0,3515.0,3764.0,5341.0,5566.0,3731.0,6512.0,4797.0,,,3091.0,3233.0,,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,16,,4505.5,2833.0,3018.0,2838.5,2476.5,3278.0,5748.0,3533.0,3641.5,3144.5,3285.5,3288.0,3708.5,4027.0,,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,17,4196.0,3762.0,5615.0,,2670.0,2796.0,,3105.0,5754.0,1893.0,3692.0,,3929.0,,,3966.0,,,,,,,,,,,
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,18,3637.0,,3202.0,2540.0,2281.0,2641.0,2932.0,3330.0,2348.0,3129.0,3830.0,3331.0,2704.0,2573.0,3827.0,,2622.0,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,4,4512.199999999255,,2749.5999999996275,,,,,,,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,6,3474.666666686535,2986.4166666787737,3387.216666698456,5679.605555558267,4358.766666682747,,,,,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,7,2878.3333333010473,4926.166666579432,2085.8500000122003,7003.174999999814,4339.800000027753,4793.333333357237,,,,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,8,2454.577083342398,3399.612499988172,5107.685416660737,4223.694444446722,4291.016666680574,3130.2999999999693,4716.960416676632,,,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,9,2990.524999999053,2208.1624999979203,2697.500000027862,1965.225000023609,3330.662500053644,3896.0124999602167,3612.100000035949,3980.237499992596,,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,10,2326.012500013225,3511.0499999835156,2351.974999998696,2903.412499986589,5839.874999943422,2511.53750000149,3538.399999974761,4156.400000015041,4253.3125000267755,,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,11,2139.099999944369,2214.966666599115,1316.233333369096,2753.6000000039735,2907.666666726271,1882.6333332657814,2885.766666650772,4033.0666666428247,6940.350000023842,7488.266666630904,,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,12,2569.6000000834465,2650.5000000099344,3212.4833333194256,2220.6000000039735,2488.416666646798,1806.4666667282581,2304.350000003974,8519.849999914566,6309.966666658719,6191.4999999205265,6536.016666720311,,,,,,,,,,,,,,,,
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,13,1311.100000023842,1368.9000000059605,2682.75,5477.4000000059605,3053.75,5068.050000011921,3169.75,10822.300000011921,7192.950000017881,3898.9999999701977,2320.300000011921,6896.55000001192,,,,,,,,,,,,,,,
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,4,11302.0,4127.0,4805.0,,,,,,,,,,,,,,,,,,,,,,,,
