subject,strategy,condition,l_length,pres_rate,rot,irt
A2VXT33Y2TQPOQ,prim,20-1,20.0,1000.0,-1,4028.309523809524
A2XDWB9NVYI3LQ,rec,20-1,20.0,1000.0,-1,4204.827777777778
A3026HLELYNW7U,rec,20-1,20.0,1000.0,-1,3760.8055555555557
A351P2O6QGTCS,rec,20-1,20.0,1000.0,-1,5197.158333328035
A39R5EBK7W916X,ns,20-1,20.0,1000.0,-1,6538.2642857228
A3D9PJ37U7LCHE,ns,20-1,20.0,1000.0,-1,4041.2959595990906
A3EVXSWHYA1PTT,rec,20-1,20.0,1000.0,-1,2797.800000000745
A3GIUDSA1IGTFV,ns,20-1,20.0,1000.0,-1,6659.785555575512
A3HXK0UGS1YDMC,prim,20-1,20.0,1000.0,-1,4354.831458331148
A3ITZNJQUTIZ4C,rec,20-1,20.0,1000.0,-1,7669.579166668313
A3MHP4LZ3V88NF,prim,20-1,20.0,1000.0,-1,3677.486904761905
A3NRIEMOJVVX4A,rec,20-1,20.0,1000.0,-1,2062.1574999796812
A3PEV3KN6F7JRG,ns,20-1,20.0,1000.0,-1,8924.566666665798
A3QKOYP52HYRH2,rec,20-1,20.0,1000.0,-1,3821.195833333333
A3RFOODI4G4P4K,rec,20-1,20.0,1000.0,-1,5616.55777778219
A3RHJEMZ4EGY2U,rec,20-1,20.0,1000.0,-1,5653.884545449183
A3S76P3L3USWI1,prim,20-1,20.0,1000.0,-1,2553.309881091118
A3USPFFWN1G5PF,rec,20-1,20.0,1000.0,-1,5151.284090909091
A50UY1556VDIA,ns,20-1,20.0,1000.0,-1,6847.0
A7R1OLLU1Z6RA,rec,20-1,20.0,1000.0,-1,5321.6436111018065
AEJU0MCYOQC77,prim,20-1,20.0,1000.0,-1,4474.791666666667
AHU3EE2Q05E18,prim,20-1,20.0,1000.0,-1,5428.821230178788
AJD90361AJO80,ns,20-1,20.0,1000.0,-1,7488.344318181818
AK52RXEJKR81A,ns,20-1,20.0,1000.0,-1,4252.116666573065
AMJAZPJBO936R,prim,20-1,20.0,1000.0,-1,7555.305555555555
AOQZVAH5FSKGE,prim,20-1,20.0,1000.0,-1,3895.1277777777777
AQCJI23U1VBYD,prim,20-1,20.0,1000.0,-1,4559.261785711916
AQPFTUIJ0PW2N,prim,20-1,20.0,1000.0,-1,4101.333333333333
AXFCUZ1WQC2WY,ns,20-1,20.0,1000.0,-1,5220.985185185185
AY7M9MOLNXIIK,ns,20-1,20.0,1000.0,-1,5397.634722216262
AZZA3J049G7R5,rec,20-1,20.0,1000.0,-1,5419.536904761756
A102RSV009OCUW,prim,15-2,15.0,2000.0,-1,3897.070833333333
A11BHGAKU0RIH8,rec,15-2,15.0,2000.0,-1,13697.118333333234
A13GBA16BNTN1A,rec,15-2,15.0,2000.0,-1,3679.7030934343434
A13THDIE8LTQ11,ns,15-2,15.0,2000.0,-1,3365.0642857108533
A150QX2OXHGK8P,rec,15-2,15.0,2000.0,-1,7394.275
A151XA53WYXVD7,prim,15-2,15.0,2000.0,-1,3718.6666666666665
A1618RA11ZOD8Y,rec,15-2,15.0,2000.0,-1,3873.1833333174386
A19X8IA9EKC3XH,ns,15-2,15.0,2000.0,-1,3970.5691666676353
A1CFMY4CEYOM8Y,rec,15-2,15.0,2000.0,-1,4863.899999999208
A1E0K2VGY2684V,ns,15-2,15.0,2000.0,-1,4252.59375
A1NQOR4RQJJDMW,ns,15-2,15.0,2000.0,-1,3111.264166674623
A1PZIN8H1VI6SY,prim,15-2,15.0,2000.0,-1,2990.689880935919
A1QRIZY9WJW3R1,prim,15-2,15.0,2000.0,-1,4277.803571428572
A1QXJZFA5NVGM3,prim,15-2,15.0,2000.0,-1,3805.9166666666665
A1ROEDVMTO9Y3X,ns,15-2,15.0,2000.0,-1,2168.5749999970817
A1SCF3L6LTFQHF,prim,15-2,15.0,2000.0,-1,2803.2599999348326
A1T7EB1WEDCMXV,ns,15-2,15.0,2000.0,-1,8084.356053571392
A1TR2AOKWGQ78A,ns,15-2,15.0,2000.0,-1,3868.1666666666665
A1UOP419O6P55R,prim,15-2,15.0,2000.0,-1,5186.099999999999
A1WM3INNDW2776,ns,15-2,15.0,2000.0,-1,5962.536111111111
A1Z82Y9E6YWY80,ns,15-2,15.0,2000.0,-1,5019.791111099058
A2113B699TVADG,prim,15-2,15.0,2000.0,-1,4727.1875
A219SZBLCCCXN9,prim,15-2,15.0,2000.0,-1,5261.0805555433035
A22GYYJXTS5KBH,ns,15-2,15.0,2000.0,-1,5155.631481482888
A22Y78RVB8UFTD,ns,15-2,15.0,2000.0,-1,4441.453968261915
A233LLG8YAXWF,rec,15-2,15.0,2000.0,-1,4993.656944443627
A24GX1OZE6AY04,ns,15-2,15.0,2000.0,-1,4182.57875000021
A26MT7KJ7NJLRN,ns,15-2,15.0,2000.0,-1,11572.116558453014
A26T0U2Y6LZOF3,rec,15-2,15.0,2000.0,-1,6594.6
A29J4LL0MQL3AC,prim,15-2,15.0,2000.0,-1,4411.257500003713
A2G4R0GS677RC2,rec,15-2,15.0,2000.0,-1,2995.375
A2IV3SSVTU90BN,ns,15-2,15.0,2000.0,-1,4936.875000004257
A2KZN3UH5NGC9,rec,15-2,15.0,2000.0,-1,4406.999999996026
A2MBFIAGBPU5NG,prim,15-2,15.0,2000.0,-1,3957.1026785714284
A2O86E23R5T4YO,prim,15-2,15.0,2000.0,-1,4739.260208346198
A2PTABUVOUYAH5,ns,15-2,15.0,2000.0,-1,2543.210833334054
A2R75YFKVALBXE,rec,15-2,15.0,2000.0,-1,7653.715833327175
A2RU1Q3C9VHBAO,prim,15-2,15.0,2000.0,-1,4647.285416666667
A2RVG8Y97DE0GM,prim,15-2,15.0,2000.0,-1,2936.037500008863
A2UJ9GDNVPX99C,prim,15-2,15.0,2000.0,-1,3286.7931547619046
A2UYZFH5VT5R3H,rec,15-2,15.0,2000.0,-1,4465.187500005588
A2Y8LZS5C81O25,prim,15-2,15.0,2000.0,-1,5463.0734126984125
A30NL5N71G2YAU,ns,15-2,15.0,2000.0,-1,4860.5342560427525
A310Y949ILSN3P,prim,15-2,15.0,2000.0,-1,2727.1
A31P78W9ZCQXCS,ns,15-2,15.0,2000.0,-1,5998.226190476191
A347RDI3HZOUCY,prim,15-2,15.0,2000.0,-1,3016.370535714286
A34HQHGLIW1FYS,ns,15-2,15.0,2000.0,-1,5843.962142845882
A34IPEKX5WXJIN,prim,15-2,15.0,2000.0,-1,3058.287878787879
A34YNEN8UUI3CD,ns,15-2,15.0,2000.0,-1,2252.6266071411915
A35VI4SE31HD17,prim,15-2,15.0,2000.0,-1,5356.0976190492065
A36S0DI86PL4J6,prim,15-2,15.0,2000.0,-1,6243.973214285714
A384KX8MUIJSTJ,ns,15-2,15.0,2000.0,-1,5873.218333343664
A38DHLB88V8DL8,rec,15-2,15.0,2000.0,-1,4838.672916664432
A3AWQ3AACIPXM2,ns,15-2,15.0,2000.0,-1,3290.0
A3BA2WMGN6KHUU,ns,15-2,15.0,2000.0,-1,6039.37276787945
A3BN69Q9D7RQGR,ns,15-2,15.0,2000.0,-1,4793.033333333333
A3C25IBTLB60RQ,prim,15-2,15.0,2000.0,-1,4839.000000119209
A3FOKP72T5I4FR,ns,15-2,15.0,2000.0,-1,2174.292857170105
A3HBB9JT9WVZS4,ns,15-2,15.0,2000.0,-1,3610.5804166572434
A3HOPYBWSR1TWR,prim,15-2,15.0,2000.0,-1,3780.216765873016
A3IBDJ12CRTQQN,prim,15-2,15.0,2000.0,-1,5277.383333333333
A3IHTJXHWPQ2JR,rec,15-2,15.0,2000.0,-1,4923.808333333333
A3MWLHSW9B9RHU,prim,15-2,15.0,2000.0,-1,3752.3400000229476
A3ORKXM3WG8QJ9,prim,15-2,15.0,2000.0,-1,13874.5
A3P52W1SBJUT5N,ns,15-2,15.0,2000.0,-1,6515.444444444444
A3U27ZHUGOPIAN,prim,15-2,15.0,2000.0,-1,3975.4214285714284
A3UA50A6GKNAMR,prim,15-2,15.0,2000.0,-1,4947.983333333334
A3UE8ANAIM7F15,ns,15-2,15.0,2000.0,-1,7407.463839296784
A3UGB3B1S74HR9,prim,15-2,15.0,2000.0,-1,5052.456401517265
A3UUW04QL49RSC,prim,15-2,15.0,2000.0,-1,5316.35
A6HDSE80LQPR8,rec,15-2,15.0,2000.0,-1,6813.571428571429
AAOOH6P4HHSCS,prim,15-2,15.0,2000.0,-1,4091.553124997765
ADGJXUEMPLTMS,prim,15-2,15.0,2000.0,-1,5249.243371186834
AEF1G6YE8RIB8,prim,15-2,15.0,2000.0,-1,5497.6663888807925
AERGHZBQFT309,ns,15-2,15.0,2000.0,-1,6696.425238095485
AESZJEZTZEW01,ns,15-2,15.0,2000.0,-1,4842.799999969346
AEX1I7K7OVHHC,rec,15-2,15.0,2000.0,-1,4340.436507936508
AEXRVIK8SKB4V,prim,15-2,15.0,2000.0,-1,4410.512499967977
AF0W4ZBY7VXOU,rec,15-2,15.0,2000.0,-1,3914.1303409027396
AFZGUWYLC0NG0,ns,15-2,15.0,2000.0,-1,4737.899999976158
AGANKP4PUZ4NC,prim,15-2,15.0,2000.0,-1,4412.241666654746
AHY3YAYJLTW32,rec,15-2,15.0,2000.0,-1,7018.729166666667
AL9SYQEUTNJXT,prim,15-2,15.0,2000.0,-1,4879.769682541111
ALDQRWYZ8KQ9A,rec,15-2,15.0,2000.0,-1,3972.466666666998
AM65LGXJBTJ0I,ns,15-2,15.0,2000.0,-1,1686.5933333526054
AOIR8V07FYMH5,rec,15-2,15.0,2000.0,-1,3047.1091666705597
AR0VJ5XRG16UJ,rec,15-2,15.0,2000.0,-1,5069.5
AU5UJIZ3TLI5M,rec,15-2,15.0,2000.0,-1,4636.230833333296
AW2UVK63OLFW,ns,15-2,15.0,2000.0,-1,3293.3712500199676
AW5O1RK3W60FC,rec,15-2,15.0,2000.0,-1,7274.558238635945
AWRY5SC68T0DC,prim,15-2,15.0,2000.0,-1,3257.1190476190477
AWTCGY2CL1T68,prim,15-2,15.0,2000.0,-1,3770.996527777778
AXSBX0MCQNG3A,prim,15-2,15.0,2000.0,-1,3938.6145833333335
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,-1,6462.071874982677
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,-1,4477.75
A16335MOISDG1F,rec,30-1,30.0,1000.0,-1,6037.599810606111
A17FJLW818UEQU,rec,30-1,30.0,1000.0,-1,3583.288888888889
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,-1,5653.104166666666
A1AS1H21O9896X,ns,30-1,30.0,1000.0,-1,4928.0449404759065
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,-1,4791.555555555556
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,-1,7868.925252525252
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,-1,5167.824999999255
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,-1,3752.7959956709956
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,-1,5046.0603174603175
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,-1,4001.1513194539066
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,-1,4695.658333333333
A1MKEILXWWLBW2,rec,30-1,30.0,1000.0,-1,3425.737500000745
A1O67YS3DU0ZHX,rec,30-1,30.0,1000.0,-1,7676.998484848485
A1Q0G8JA5EZ8EI,rec,30-1,30.0,1000.0,-1,6211.8749999552965
A1SLJKNSNHOJRN,rec,30-1,30.0,1000.0,-1,3417.921249990993
A1T2P6E67251U5,prim,30-1,30.0,1000.0,-1,3689.9333333174386
A1U4WS9KJMADV,rec,30-1,30.0,1000.0,-1,5428.923566060601
A1X4T3QSIE8YYX,prim,30-1,30.0,1000.0,-1,4852.458333333333
A225J5T6WHO2MG,prim,30-1,30.0,1000.0,-1,7253.35
A23KDD6OPM4NJ0,prim,30-1,30.0,1000.0,-1,3785.9166666785877
A25Y3D2Y2DR8WM,prim,30-1,30.0,1000.0,-1,5310.728571428572
A26XKTGGGYBI4J,prim,30-1,30.0,1000.0,-1,5785.194444444444
A28OD52SMLYQ16,rec,30-1,30.0,1000.0,-1,4168.329861111111
A28TA25NJGLL3Y,prim,30-1,30.0,1000.0,-1,5783.652777777777
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,-1,1930.1031746041429
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,-1,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,-1,7556.01212121223
A2E2SLXF4KQ3S1,prim,30-1,30.0,1000.0,-1,5265.333333651224
A2FJIZUHR6E4EZ,prim,30-1,30.0,1000.0,-1,5325.7241666863365
A2G2T6EMXAOKMS,rec,30-1,30.0,1000.0,-1,8560.396590907048
A2GRA6N98ZPIQ1,prim,30-1,30.0,1000.0,-1,4091.5
A2IKLJWU2OJ1YX,prim,30-1,30.0,1000.0,-1,3967.943484857182
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,-1,6154.731481481482
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,-1,4900.245833357175
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,-1,3310.9574242410035
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,-1,5462.040494215363
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,-1,5080.022073495483
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,-1,4541.106666636467
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,-1,11761.601111120648
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,-1,6942.252361194955
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,-1,3132.367083304127
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,-1,3604.789166700157
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,-1,3123.65
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,-1,10081.389999997617
A30DHHAL100LZR,ns,30-1,30.0,1000.0,-1,6871.443181818182
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,-1,5965.865079365079
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,-1,9015.299007943935
A36IB78C6MVA3,prim,30-1,30.0,1000.0,-1,3768.857142857143
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,-1,3066.1395833045244
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,-1,1336.3333333333333
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,-1,6648.546626984127
A3I97794CB5SUO,rec,30-1,30.0,1000.0,-1,8326.602083333333
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,-1,
A3TX84QHD321M7,prim,30-1,30.0,1000.0,-1,4905.000992063492
A3UCN8EJI08X2P,ns,30-1,30.0,1000.0,-1,3940.209090909091
A3UQ5DF8VVD975,rec,30-1,30.0,1000.0,-1,6831.067840924588
A3V71NT2X4HD1I,prim,30-1,30.0,1000.0,-1,5597.272186147186
A51TGVVYJF7T0,prim,30-1,30.0,1000.0,-1,6669.273809523809
A7USTT4KU1ZBO,ns,30-1,30.0,1000.0,-1,6523.802083343267
AB5WBMZGLX57B,ns,30-1,30.0,1000.0,-1,4042.1702380952383
ACBROX4H8BSW3,rec,30-1,30.0,1000.0,-1,5456.440000003204
ADJ9I7ZBFYFH7,rec,30-1,30.0,1000.0,-1,3770.1393939500504
AGILQEFEPEK7N,ns,30-1,30.0,1000.0,-1,2897.615476176852
AH7HACNNRSIPO,ns,30-1,30.0,1000.0,-1,3083.0348821444945
AIDU49N2KO05N,ns,30-1,30.0,1000.0,-1,3458.6393452430766
AJUVX0E4OPTAO,prim,30-1,30.0,1000.0,-1,4161.791666666666
AK3GAHRZ6M6WM,rec,30-1,30.0,1000.0,-1,6330.370000016689
AKE4AYF86KJVU,rec,30-1,30.0,1000.0,-1,2641.9558333349014
AKNBC1TE88NDO,rec,30-1,30.0,1000.0,-1,7317.463333338499
AKX4H8RT7BL7H,rec,30-1,30.0,1000.0,-1,6025.383333325812
AOYDGVOZUIHII,prim,30-1,30.0,1000.0,-1,3735.3287499886537
AP4B1GJIT3HYF,ns,30-1,30.0,1000.0,-1,9184.196428571428
AXFH1DT8PR0K2,prim,30-1,30.0,1000.0,-1,3514.046825386229
AXFP50XOZD2NI,rec,30-1,30.0,1000.0,-1,5541.073214285714
A12LX24NC3FP2U,ns,20-2,20.0,2000.0,-1,6393.637500001118
A161VPQSXLLV8U,ns,20-2,20.0,2000.0,-1,5936.270833333091
A166P9BSWIFF32,prim,20-2,20.0,2000.0,-1,3059.5714285714284
A17IPELR5NC2LZ,prim,20-2,20.0,2000.0,-1,4672.36111111111
A17TMQWTCJVOV5,rec,20-2,20.0,2000.0,-1,3931.8625
A1CB9NR3SN4VMY,prim,20-2,20.0,2000.0,-1,3684.7654762007296
A1FM638CHGPC1M,ns,20-2,20.0,2000.0,-1,3257.495238094502
A1HENLDLQEO5BZ,prim,20-2,20.0,2000.0,-1,2628.9333333174386
A1J39RAV7TKEMF,ns,20-2,20.0,2000.0,-1,7052.683333396912
A1JL3HCA0MK9UI,prim,20-2,20.0,2000.0,-1,8119.850000103315
A1L5A88C9PPK5L,prim,20-2,20.0,2000.0,-1,4507.875
A1LA6CIGBNDOH9,rec,20-2,20.0,2000.0,-1,4671.738412698579
A1MD74JPL7E9PK,prim,20-2,20.0,2000.0,-1,5412.298484775755
A1O0K8V58YRL4A,ns,20-2,20.0,2000.0,-1,6268.777777777777
A1PTX4IB9R34LI,rec,20-2,20.0,2000.0,-1,
A1S2EXYEG5I8HW,rec,20-2,20.0,2000.0,-1,3954.246031746032
A1SJLXB0XFCJ97,prim,20-2,20.0,2000.0,-1,3889.0555555456212
A1TPGXT718D68E,rec,20-2,20.0,2000.0,-1,10088.379583331873
A1TVWMWE03AWAW,rec,20-2,20.0,2000.0,-1,4969.625
A1VEOI1H4AE1T3,prim,20-2,20.0,2000.0,-1,3081.0499999970198
A1WT2CM71Z9MP3,prim,20-2,20.0,2000.0,-1,4490.994047619048
A20YXCVKHSTSPC,prim,20-2,20.0,2000.0,-1,
A2147HO7VBGJCU,prim,20-2,20.0,2000.0,-1,3140.208333333333
A248QG4DPULP46,ns,20-2,20.0,2000.0,-1,4960.089583341032
A25S9Y5DZ9OR16,prim,20-2,20.0,2000.0,-1,2201.366666666667
A25VK411P03A5T,rec,20-2,20.0,2000.0,-1,2919.625
A289D98Z4GAZ28,prim,20-2,20.0,2000.0,-1,4424.5871212121565
A2BTEQA95MCIHU,prim,20-2,20.0,2000.0,-1,5935.96666653951
A2E8PL8ZWIZVJ0,prim,20-2,20.0,2000.0,-1,3470.2204166611036
A2I6HVUDBTGD1,prim,20-2,20.0,2000.0,-1,4129.960416662693
A2KHR0GTA0DBWI,rec,20-2,20.0,2000.0,-1,5522.67803030303
A2KT30RCVX67ZS,prim,20-2,20.0,2000.0,-1,4536.150535713988
A2MMGDAA7JJKIE,prim,20-2,20.0,2000.0,-1,6004.591666678588
A2MOKIEQZ0OF2M,prim,20-2,20.0,2000.0,-1,4268.703769841006
A2NZ783AY1LBPW,prim,20-2,20.0,2000.0,-1,7020.429166668405
A2NZAL7KHOR6VF,rec,20-2,20.0,2000.0,-1,7253.578333331147
A2OOS7IXSKJFFI,ns,20-2,20.0,2000.0,-1,3734.0249999165535
A2P2YEHX1FXD20,rec,20-2,20.0,2000.0,-1,4131.183333333333
A2QHI85LQPJZYP,prim,20-2,20.0,2000.0,-1,3000.097222222222
A2SSY7MHPDQVUS,prim,20-2,20.0,2000.0,-1,2704.3030303198884
A2UX2W49R55PH4,prim,20-2,20.0,2000.0,-1,5545.0
A2VIKCIM9TZL22,rec,20-2,20.0,2000.0,-1,3471.7773809869373
A2XGHLVP2C1FVA,ns,20-2,20.0,2000.0,-1,5286.505694447209
A2XVLOZY7FJCC2,rec,20-2,20.0,2000.0,-1,7818.03305556087
A2ZVBFH732LYXQ,prim,20-2,20.0,2000.0,-1,4178.4645833338145
A304UJAE051J89,rec,20-2,20.0,2000.0,-1,3636.9148809593585
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,-1,6039.777777777777
A35S8HPY0V445,ns,20-2,20.0,2000.0,-1,6233.29401783482
A37GOI3N77WX21,ns,20-2,20.0,2000.0,-1,3207.5662878795415
A389UA2GRCJ6,prim,20-2,20.0,2000.0,-1,5159.705357142857
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,-1,4027.303124974171
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,-1,3868.991161615785
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,-1,4671.409722208977
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,-1,3654.3561607071333
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,-1,5015.9375
A3HE29W5IDR394,rec,20-2,20.0,2000.0,-1,6597.689285714286
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,-1,6737.388888888888
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,-1,
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,-1,7724.854166666666
A3LXARU55PR281,ns,20-2,20.0,2000.0,-1,4374.944444444444
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,-1,2388.9141414141413
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,-1,5753.609166908264
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,-1,5285.75
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,-1,6239.281101193456
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,-1,4275.75909092932
A4HWADFPGP45G,ns,20-2,20.0,2000.0,-1,5524.833273821359
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,-1,3439.286363639615
AHZCC2V399WUN,ns,20-2,20.0,2000.0,-1,8132.09166666755
AJABAPM32ETMN,rec,20-2,20.0,2000.0,-1,5017.833333333333
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,-1,4173.886904828605
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,-1,4829.116071458374
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,-1,5860.113194444537
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,-1,6363.275517675685
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,-1,4065.5093750006636
A102WSFN62OS6I,ns,40-1,40.0,1000.0,-1,3648.5037037037036
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,-1,4063.85000000149
A178HXQENEAI65,rec,40-1,40.0,1000.0,-1,3353.9129959718575
A1BLHM2IDH7DH4,prim,40-1,40.0,1000.0,-1,5489.538095238096
A1DJB12ZI46GPX,prim,40-1,40.0,1000.0,-1,4683.334722222222
A1DZMZTXWOM9MR,rec,40-1,40.0,1000.0,-1,10326.844444444196
A1EU59VMI8GL4K,rec,40-1,40.0,1000.0,-1,4660.751704545454
A1F0VEHWK3IAF4,ns,40-1,40.0,1000.0,-1,8456.574999950826
A1HGWCCIWP7AO0,ns,40-1,40.0,1000.0,-1,5820.255454523877
A1IL5P5H5VRW0D,prim,40-1,40.0,1000.0,-1,4898.150833334774
A1J5OW12TRQSOW,ns,40-1,40.0,1000.0,-1,4798.120138881314
A1KCSGTT6Y26LH,prim,40-1,40.0,1000.0,-1,2899.991666666667
A1RQ8PX7A0CH3C,rec,40-1,40.0,1000.0,-1,3587.057142857143
A1RY1N37JYUHBU,prim,40-1,40.0,1000.0,-1,5848.759999962647
A1S54RQW9FDK0X,ns,40-1,40.0,1000.0,-1,4862.615575396825
A1TG34GJ1WTN0C,prim,40-1,40.0,1000.0,-1,5888.482222186194
A1UH6A625GF5MD,prim,40-1,40.0,1000.0,-1,3795.7952380952383
A1VHK9OFD7H8ZH,rec,40-1,40.0,1000.0,-1,4507.416666666667
A1ZLLYRW6GIVC7,rec,40-1,40.0,1000.0,-1,1759.7000000029802
A20GJP9C5KC2ZU,ns,40-1,40.0,1000.0,-1,4978.055000042916
A23W5HVE02LM0E,prim,40-1,40.0,1000.0,-1,4514.847023814349
A2541C8MY0BYV3,rec,40-1,40.0,1000.0,-1,3733.9461309527533
A271830PNYAI2G,rec,40-1,40.0,1000.0,-1,5175.5081481472635
A29JQ7VMQ1HKYP,ns,40-1,40.0,1000.0,-1,4720.372500031359
A2GUPBBFPPSXYR,prim,40-1,40.0,1000.0,-1,5099.4136994949495
A2HRUFTA09371Y,rec,40-1,40.0,1000.0,-1,3983.487407528912
A2IK3H6MQ1QV6E,rec,40-1,40.0,1000.0,-1,5342.617045444792
A2L7RTYO4UMYDH,ns,40-1,40.0,1000.0,-1,4852.916666666667
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,-1,4652.555000005828
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,-1,5406.931818184972
A2P8V5SKYLL5I4,rec,40-1,40.0,1000.0,-1,5175.791666666667
A2PSU15S8ZI3V5,prim,40-1,40.0,1000.0,-1,4601.401388883591
A2QUSCZS3RXGXE,ns,40-1,40.0,1000.0,-1,3008.917738121464
A2TUYGXQ15U6GO,prim,40-1,40.0,1000.0,-1,4383.126984126984
A2UEVNT8VQD1SA,ns,40-1,40.0,1000.0,-1,6449.884494950513
A2VR9O234UCT9T,rec,40-1,40.0,1000.0,-1,7284.6604166663055
A2WCPERU8X385N,prim,40-1,40.0,1000.0,-1,5127.425858595215
A33GZS6SU4O20M,ns,40-1,40.0,1000.0,-1,4558.101190476191
A38I0E8UK53ME5,rec,40-1,40.0,1000.0,-1,13511.975
A3BZH91MITQA5X,ns,40-1,40.0,1000.0,-1,5543.446388857895
A3NX66U9RAY2GQ,prim,40-1,40.0,1000.0,-1,3039.75
A3O40YLW6MYU8C,prim,40-1,40.0,1000.0,-1,5439.182828282828
A3S2AUQWI7XWT4,prim,40-1,40.0,1000.0,-1,3373.55
A3SA9LY6RXKFOI,prim,40-1,40.0,1000.0,-1,5775.083333333333
A3SLT6KVF0NXPH,prim,40-1,40.0,1000.0,-1,4568.626984126984
A3TNSJSXI464IT,ns,40-1,40.0,1000.0,-1,4488.035119045925
A3TUJBPLJGTI5,rec,40-1,40.0,1000.0,-1,5750.5
A3VL1CBZ3BGQK7,ns,40-1,40.0,1000.0,-1,6869.691666662693
A47VA451RDBV3,prim,40-1,40.0,1000.0,-1,3684.153125003477
A92KVBM20ZTU4,rec,40-1,40.0,1000.0,-1,5526.83761903672
AAF1SJ9FCBF75,rec,40-1,40.0,1000.0,-1,7700.041666666666
AAVFHZA708CSP,ns,40-1,40.0,1000.0,-1,4033.4
ADL9KYXZGHUFO,ns,40-1,40.0,1000.0,-1,3976.6666666666665
AFLRBB974KS6D,ns,40-1,40.0,1000.0,-1,3389.4916667801995
AGB6853RIDWJ8,ns,40-1,40.0,1000.0,-1,4027.519047620751
AGLFNO1XKM8O8,rec,40-1,40.0,1000.0,-1,6190.829285715059
AH2C0LKV36ATT,prim,40-1,40.0,1000.0,-1,4492.716666666666
AKJN72HW14WTR,rec,40-1,40.0,1000.0,-1,5433.541666666666
AMIQGW2E3WYO4,rec,40-1,40.0,1000.0,-1,7406.316666666667
ANCTZADQC3D75,ns,40-1,40.0,1000.0,-1,4638.35
AOQKJGXZ8QQD0,prim,40-1,40.0,1000.0,-1,6258.837857139855
AP3BTOBN8Y9EJ,rec,40-1,40.0,1000.0,-1,7603.0894074771895
AQSYWZJVVMCGJ,prim,40-1,40.0,1000.0,-1,3513.59375
AR1IWBDA7MC86,rec,40-1,40.0,1000.0,-1,8028.538690469095
AR3MFFPQ39IXF,rec,40-1,40.0,1000.0,-1,7019.959764290087
ARL0T0MU9A65G,prim,40-1,40.0,1000.0,-1,4880.645454545454
ASVRLMDNQBUD9,rec,40-1,40.0,1000.0,-1,6677.038333382706
ATRRW34VN38IX,rec,40-1,40.0,1000.0,-1,6895.197777832879
