subject,strategy,condition,l_length,pres_rate,tcl_h1,tcl_h2,tcl_delta
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,0.7421390299319798,0.8015714810983317,0.059432451166351846
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,0.6876257241399905,0.6486632277084325,-0.038962496431557844
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,0.6688450411541067,0.6297524849276972,-0.039092556226409426
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,0.8025051024194241,0.8607952812631829,0.05829017884375884
A1MKEILXWWLBW2,rec,30-1,30.0,1000.0,0.567393861925112,0.7773889856620835,0.20999512373697157
A1O67YS3DU0ZHX,rec,30-1,30.0,1000.0,0.8979559445579438,0.7093405957695063,-0.18861534878843755
A1Q0G8JA5EZ8EI,rec,30-1,30.0,1000.0,0.8191415746716062,0.7966669581854429,-0.022474616486163286
A1SLJKNSNHOJRN,rec,30-1,30.0,1000.0,0.795537082484131,0.6888102030527586,-0.10672687943137242
A1T2P6E67251U5,prim,30-1,30.0,1000.0,0.9555385336352737,0.9253090726623577,-0.03022946097291604
A1U4WS9KJMADV,rec,30-1,30.0,1000.0,0.7099607168361698,0.6223443305521537,-0.08761638628401612
A1X4T3QSIE8YYX,prim,30-1,30.0,1000.0,0.9578368968344958,0.928708839815794,-0.029128057018701872
A225J5T6WHO2MG,prim,30-1,30.0,1000.0,0.9230533714613576,0.9123511753407437,-0.010702196120613811
A23KDD6OPM4NJ0,prim,30-1,30.0,1000.0,0.8958861856165097,0.7664447340564235,-0.1294414515600861
A25Y3D2Y2DR8WM,prim,30-1,30.0,1000.0,0.8942603330963002,0.8978646789674534,0.003604345871153023
A26XKTGGGYBI4J,prim,30-1,30.0,1000.0,0.9005636643791737,0.8885091802495332,-0.012054484129640518
A28OD52SMLYQ16,rec,30-1,30.0,1000.0,0.7743885350706489,0.763555506104431,-0.01083302896621776
A28TA25NJGLL3Y,prim,30-1,30.0,1000.0,0.8961363683809034,0.8395824839307047,-0.05655388445019878
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,0.7380325079013351,0.717805774609546,-0.020226733291789034
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,0.9777907786945619,0.9625457710667833,-0.015245007627778492
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,0.7579931036042147,0.6370686551071026,-0.12092444849711209
A2E2SLXF4KQ3S1,prim,30-1,30.0,1000.0,0.9527077916756914,0.9452294575861708,-0.007478334089520591
A2FJIZUHR6E4EZ,prim,30-1,30.0,1000.0,0.9437699007594311,0.9148506629580276,-0.028919237801403555
A2G2T6EMXAOKMS,rec,30-1,30.0,1000.0,0.8614675134536246,0.49919048099246105,-0.36227703246116355
A2GRA6N98ZPIQ1,prim,30-1,30.0,1000.0,0.9454994631139118,0.9428212497939479,-0.0026782133199639135
A2IKLJWU2OJ1YX,prim,30-1,30.0,1000.0,0.8700879119650254,0.8550908394153015,-0.014997072549723923
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,0.7568604419712512,0.8303349988866234,0.07347455691537226
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,0.8575106156703379,0.7658893596494795,-0.09162125602085842
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,0.6901019708880015,0.6183251020216777,-0.07177686886632387
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,0.7494967631307456,0.7727038332560929,0.02320707012534735
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,0.8597580646719536,0.7958980393133923,-0.0638600253585613
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,0.9164946546025189,0.8017383394118167,-0.11475631519070223
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,0.8223516462318545,0.4950483817242434,-0.32730326450761116
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,0.6352138431319849,0.6096739245602318,-0.025539918571753164
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,0.9502557715558014,0.9498880202639001,-0.0003677512919013238
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,0.773736079956566,0.8592283936037798,0.08549231364721382
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,0.7350853927499027,0.7025254356217057,-0.03255995712819705
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,0.8473426508855252,0.5295814391512852,-0.3177612117342401
A30DHHAL100LZR,ns,30-1,30.0,1000.0,0.7716852101327603,0.9317227518661292,0.16003754173336898
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,0.8771623152795992,0.8121452555720556,-0.06501705970754354
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,0.808998528801669,0.5825350532699615,-0.2264634755317074
A36IB78C6MVA3,prim,30-1,30.0,1000.0,0.9091668199062524,0.9023175789606892,-0.006849240945563055
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,0.8179753984448068,0.8336822775245137,0.015706879079706984
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,0.806523657418818,0.8702762442469739,0.06375258682815586
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,0.6665760195308806,0.7185884575052168,0.05201243797433617
A3I97794CB5SUO,rec,30-1,30.0,1000.0,0.8264374074356713,0.5762103341102018,-0.25022707332546956
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,0.8673991291979246,0.8379430821101002,-0.029456047087824413
A3TX84QHD321M7,prim,30-1,30.0,1000.0,0.9305121480082418,0.8914756988571819,-0.03903644915105981
A3UCN8EJI08X2P,ns,30-1,30.0,1000.0,0.7614057762721713,0.7853732541142082,0.02396747784203705
A3UQ5DF8VVD975,rec,30-1,30.0,1000.0,0.840486966341575,0.6894159015881142,-0.15107106475346097
A3V71NT2X4HD1I,prim,30-1,30.0,1000.0,0.9336048489505979,0.8821590186750007,-0.05144583027559735
A51TGVVYJF7T0,prim,30-1,30.0,1000.0,0.9082390326580141,0.8586514302666537,-0.04958760239136037
A7USTT4KU1ZBO,ns,30-1,30.0,1000.0,0.7012941325007297,0.7536826948824076,0.052388562381678
AB5WBMZGLX57B,ns,30-1,30.0,1000.0,0.6469859716993869,0.6463369137008087,-0.0006490579985782598
ACBROX4H8BSW3,rec,30-1,30.0,1000.0,0.78345088441893,0.6151202331698634,-0.16833065124906652
ADJ9I7ZBFYFH7,rec,30-1,30.0,1000.0,0.8010888908684802,0.5658310514535889,-0.23525783941489137
AGILQEFEPEK7N,ns,30-1,30.0,1000.0,0.6361200871530732,0.7810618995537474,0.1449418124006741
AH7HACNNRSIPO,ns,30-1,30.0,1000.0,0.8240095988116821,0.7785410916757992,-0.04546850713588294
AIDU49N2KO05N,ns,30-1,30.0,1000.0,0.869243304204996,0.8368278575316922,-0.032415446673303754
AJUVX0E4OPTAO,prim,30-1,30.0,1000.0,0.8769745492441448,0.8859472677262674,0.008972718482122746
AK3GAHRZ6M6WM,rec,30-1,30.0,1000.0,0.7276210571835573,0.8111829741617713,0.08356191697821413
AKE4AYF86KJVU,rec,30-1,30.0,1000.0,0.7910428595803208,0.6373266820740268,-0.15371617750629402
AKNBC1TE88NDO,rec,30-1,30.0,1000.0,0.6317936153352819,0.47616766532251226,-0.15562595001276971
AKX4H8RT7BL7H,rec,30-1,30.0,1000.0,0.8009990473109984,0.7146073872811346,-0.08639166002986386
AOYDGVOZUIHII,prim,30-1,30.0,1000.0,0.9324773386074554,0.8942677624454591,-0.03820957616199603
AP4B1GJIT3HYF,ns,30-1,30.0,1000.0,0.8058433973678683,0.787243011564693,-0.018600385803175225
AXFH1DT8PR0K2,prim,30-1,30.0,1000.0,0.8828573367721919,0.8947214936825509,0.011864156910359115
AXFP50XOZD2NI,rec,30-1,30.0,1000.0,0.726915422347714,0.6631744171249043,-0.06374100522280964
A12LX24NC3FP2U,ns,20-2,20.0,2000.0,0.6700879240585123,0.792983583876441,0.12289565981792872
A161VPQSXLLV8U,ns,20-2,20.0,2000.0,0.8670097823158733,0.8653334176783515,-0.0016763646375219567
A166P9BSWIFF32,prim,20-2,20.0,2000.0,0.9064227441116739,0.8901747330251119,-0.016248011086562007
A17IPELR5NC2LZ,prim,20-2,20.0,2000.0,0.8779353290137605,0.887398567451672,0.009463238437911659
A17TMQWTCJVOV5,rec,20-2,20.0,2000.0,0.7016706059265035,0.6771305541835636,-0.024540051742939994
A1CB9NR3SN4VMY,prim,20-2,20.0,2000.0,0.9447745092840943,0.9201364095560524,-0.024638099728041936
A1FM638CHGPC1M,ns,20-2,20.0,2000.0,0.8836008627664352,0.8700504312156099,-0.013550431550825456
A1HENLDLQEO5BZ,prim,20-2,20.0,2000.0,0.97890927767766,0.9720204939047945,-0.006888783772865537
A1J39RAV7TKEMF,ns,20-2,20.0,2000.0,0.6997678376906318,0.8204492335007041,0.12068139581007227
A1JL3HCA0MK9UI,prim,20-2,20.0,2000.0,0.9040311393654683,0.845496949520387,-0.05853418984508138
A1L5A88C9PPK5L,prim,20-2,20.0,2000.0,0.9774734517649653,0.9488396648224278,-0.0286337869425375
A1LA6CIGBNDOH9,rec,20-2,20.0,2000.0,0.7042410086140938,0.5402639721389721,-0.16397703647512163
A1MD74JPL7E9PK,prim,20-2,20.0,2000.0,0.91049824929972,0.8067228234728234,-0.10377542582689642
A1O0K8V58YRL4A,ns,20-2,20.0,2000.0,0.7252000337171906,0.8246273476368015,0.09942731391961084
A1PTX4IB9R34LI,rec,20-2,20.0,2000.0,0.5271204693998812,0.5743778448879552,0.04725737548807403
A1S2EXYEG5I8HW,rec,20-2,20.0,2000.0,0.7438797014354176,0.7328809163228661,-0.010998785112551436
A1SJLXB0XFCJ97,prim,20-2,20.0,2000.0,0.829250084321316,0.8256420994099147,-0.0036079849114011714
A1TPGXT718D68E,rec,20-2,20.0,2000.0,0.7930682844638115,0.6113119796607013,-0.18175630480311017
A1TVWMWE03AWAW,rec,20-2,20.0,2000.0,0.7948040755654114,0.7170514616880163,-0.07775261387739504
A1VEOI1H4AE1T3,prim,20-2,20.0,2000.0,0.9345507570386298,0.9645114930401388,0.029960736001509093
A1WT2CM71Z9MP3,prim,20-2,20.0,2000.0,0.6940581741436483,0.6880952752604539,-0.005962898883194607
A20YXCVKHSTSPC,prim,20-2,20.0,2000.0,0.9357062241170955,0.960445864573638,0.024739640456542283
A2147HO7VBGJCU,prim,20-2,20.0,2000.0,0.9397369087495138,0.8393274782276406,-0.10040943052187325
A248QG4DPULP46,ns,20-2,20.0,2000.0,0.7279098197043969,0.5436239801864802,-0.18428583951791672
A25S9Y5DZ9OR16,prim,20-2,20.0,2000.0,0.8533376236296988,0.8427705806062227,-0.010567043023476105
A25VK411P03A5T,rec,20-2,20.0,2000.0,0.836424589458548,0.8061616113407746,-0.030262978117773464
A289D98Z4GAZ28,prim,20-2,20.0,2000.0,0.8274310197563874,0.5905169177228001,-0.23691410203358731
A2BTEQA95MCIHU,prim,20-2,20.0,2000.0,0.7879901960784315,0.8057283736144031,0.017738177535971688
A2E8PL8ZWIZVJ0,prim,20-2,20.0,2000.0,0.9714814309805119,0.9592855836293337,-0.012195847351178218
A2I6HVUDBTGD1,prim,20-2,20.0,2000.0,0.9265314197988831,0.9173466088597649,-0.009184810939118052
A2KHR0GTA0DBWI,rec,20-2,20.0,2000.0,0.902522504898424,0.8613046205600656,-0.041217884338358365
A2KT30RCVX67ZS,prim,20-2,20.0,2000.0,0.957529131733712,0.9454487208164044,-0.01208041091730763
A2MMGDAA7JJKIE,prim,20-2,20.0,2000.0,0.9517613439630903,0.9204419071724426,-0.031319436790647706
A2MOKIEQZ0OF2M,prim,20-2,20.0,2000.0,0.9413117927122071,0.8809075739259272,-0.06040421878627996
A2NZ783AY1LBPW,prim,20-2,20.0,2000.0,0.8813345004624001,0.867653287371184,-0.013681213091216182
A2NZAL7KHOR6VF,rec,20-2,20.0,2000.0,0.775758007886203,0.6519428692587175,-0.12381513862748544
A2OOS7IXSKJFFI,ns,20-2,20.0,2000.0,0.7215969952795934,0.8188298267539339,0.09723283147434059
A2P2YEHX1FXD20,rec,20-2,20.0,2000.0,0.9102908269789398,0.8681730152563487,-0.04211781172259111
A2QHI85LQPJZYP,prim,20-2,20.0,2000.0,0.8651476313064004,0.822154830373851,-0.04299280093254942
A2SSY7MHPDQVUS,prim,20-2,20.0,2000.0,0.928265768902258,0.7559939918036509,-0.17227177709860703
A2UX2W49R55PH4,prim,20-2,20.0,2000.0,0.7130294652583256,0.7149311784008476,0.0019017131425219658
A2VIKCIM9TZL22,rec,20-2,20.0,2000.0,0.9026732584167224,0.6383178909499098,-0.2643553674668128
A2XGHLVP2C1FVA,ns,20-2,20.0,2000.0,0.7921553801809186,0.7095789355871202,-0.08257644459379841
A2XVLOZY7FJCC2,rec,20-2,20.0,2000.0,0.6299379334014751,0.5575679005013481,-0.07237003290012703
A2ZVBFH732LYXQ,prim,20-2,20.0,2000.0,0.975118489562551,0.9662920731715374,-0.008826416391013567
A304UJAE051J89,rec,20-2,20.0,2000.0,0.8013383979656192,0.6961649699031328,-0.10517342806248639
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,0.696598192339614,0.6219190986903697,-0.07467909364924419
A35S8HPY0V445,ns,20-2,20.0,2000.0,0.781212646937984,0.6564651545504654,-0.12474749238751859
A37GOI3N77WX21,ns,20-2,20.0,2000.0,0.5920838677796617,0.6597451140680307,0.067661246288369
A389UA2GRCJ6,prim,20-2,20.0,2000.0,0.8967966055056282,0.7927665270728613,-0.10403007843276686
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,0.9163240400326798,0.8994467722622266,-0.016877267770453182
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,0.8479141087302086,0.7272905939340091,-0.1206235147961995
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,0.7156688753784343,0.8396154310509257,0.12394655567249149
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,0.9478546971167222,0.9216168058695454,-0.02623789124717693
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,0.7186781014804913,0.6632932798322408,-0.055384821648250315
A3HE29W5IDR394,rec,20-2,20.0,2000.0,0.6497097719073384,0.6363789165980724,-0.013330855309265983
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,0.7239647093405264,0.7998858642459833,0.07592115490545698
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,0.776199494949495,0.5100859036796537,-0.26611359126984124
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,0.6738082379649202,0.5929374656290578,-0.08087077233586229
A3LXARU55PR281,ns,20-2,20.0,2000.0,0.8635099576689651,0.8874597516267904,0.023949793957825302
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,0.9071684213458111,0.807401861873056,-0.09976655947275517
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,0.9623994605706718,0.9214077541473995,-0.04099170642327229
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,0.8796364555660228,0.810860192462685,-0.06877626310333768
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,0.66064657548666,0.7557300341616155,0.09508345867495563
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,0.8513972101186154,0.881119795039066,0.029722584920450535
A4HWADFPGP45G,ns,20-2,20.0,2000.0,0.8277531195882911,0.8761535417027145,0.048400422114423365
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,0.8475931661271736,0.6079508393192106,-0.239642326807963
AHZCC2V399WUN,ns,20-2,20.0,2000.0,0.7311817882666535,0.8731774170694626,0.14199562880280908
AJABAPM32ETMN,rec,20-2,20.0,2000.0,0.7220543900430543,0.8151045585073363,0.09305016846428206
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,0.9331881967679047,0.9344904939958264,0.0013022972279216694
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,0.782362075617284,0.809721853956229,0.027359778338945026
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,0.6900839879301889,0.5371210505088346,-0.15296293742135428
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,0.767188624142515,0.7230187846665119,-0.04416983947600313
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,0.6562562690445145,0.7100005795938336,0.05374431054931902
A102WSFN62OS6I,ns,40-1,40.0,1000.0,0.8296299556108097,0.8781968925207652,0.04856693690995556
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,0.7341415196018671,0.7012923857140227,-0.03284913388784435
A178HXQENEAI65,rec,40-1,40.0,1000.0,0.9161645084343701,0.9037035323749966,-0.012460976059373473
A1BLHM2IDH7DH4,prim,40-1,40.0,1000.0,0.9437126736553716,0.9111652960767878,-0.03254737757858368
A1DJB12ZI46GPX,prim,40-1,40.0,1000.0,0.8909916575876269,0.8660887327500469,-0.02490292483757993
A1DZMZTXWOM9MR,rec,40-1,40.0,1000.0,0.9230419559846643,0.4993330792209609,-0.4237088767637035
A1EU59VMI8GL4K,rec,40-1,40.0,1000.0,0.7104502891482865,0.6764969225502995,-0.03395336659798702
A1F0VEHWK3IAF4,ns,40-1,40.0,1000.0,0.8439276224435738,0.8121371101044903,-0.03179051233908343
A1HGWCCIWP7AO0,ns,40-1,40.0,1000.0,0.8063803532410896,0.7765591630361817,-0.029821190204907727
A1IL5P5H5VRW0D,prim,40-1,40.0,1000.0,0.9086182868991607,0.8253139299609582,-0.08330435693820243
A1J5OW12TRQSOW,ns,40-1,40.0,1000.0,0.8185184502535126,0.720107909041813,-0.09841054121169955
A1KCSGTT6Y26LH,prim,40-1,40.0,1000.0,0.9016402058591186,0.8643650447646791,-0.03727516109443955
A1RQ8PX7A0CH3C,rec,40-1,40.0,1000.0,0.6051687560258004,0.6832332069764636,0.07806445095066317
A1RY1N37JYUHBU,prim,40-1,40.0,1000.0,0.9108831035584602,0.8691523300844953,-0.04173077347396498
A1S54RQW9FDK0X,ns,40-1,40.0,1000.0,0.7881483178406667,0.7456174075411193,-0.04253091029954746
A1TG34GJ1WTN0C,prim,40-1,40.0,1000.0,0.8785841790525282,0.7681166022104845,-0.1104675768420437
A1UH6A625GF5MD,prim,40-1,40.0,1000.0,0.9309804459607953,0.8650000089411193,-0.06598043701967601
A1VHK9OFD7H8ZH,rec,40-1,40.0,1000.0,0.8164536867544783,0.7705660457600789,-0.04588764099439925
A1ZLLYRW6GIVC7,rec,40-1,40.0,1000.0,0.850071282278519,0.5962604975636328,-0.2538107847148864
A20GJP9C5KC2ZU,ns,40-1,40.0,1000.0,0.7371108974075532,0.765799295348361,0.028688397940807672
A23W5HVE02LM0E,prim,40-1,40.0,1000.0,0.9318922608271482,0.8626754208401294,-0.06921683998701882
A2541C8MY0BYV3,rec,40-1,40.0,1000.0,0.8587949164367403,0.727899264687786,-0.13089565174895448
A271830PNYAI2G,rec,40-1,40.0,1000.0,0.6521827014204642,0.5108626951605845,-0.14132000625987978
A29JQ7VMQ1HKYP,ns,40-1,40.0,1000.0,0.7231597441639297,0.7120577711452869,-0.011101973018642764
A2GUPBBFPPSXYR,prim,40-1,40.0,1000.0,0.9249369858765397,0.8910068893230413,-0.03393009655349831
A2HRUFTA09371Y,rec,40-1,40.0,1000.0,0.7697469686966748,0.6319968784466853,-0.1377500902499893
A2IK3H6MQ1QV6E,rec,40-1,40.0,1000.0,0.7055870080271743,0.6088292639413042,-0.09675774408587008
A2L7RTYO4UMYDH,ns,40-1,40.0,1000.0,0.8803641385415446,0.8840730555826835,0.0037089170411390092
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,0.9285133260898091,0.8991039841634496,-0.029409341926359328
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,0.7241964887206552,0.54440555814086,-0.17979093057979534
A2P8V5SKYLL5I4,rec,40-1,40.0,1000.0,0.7050308795066584,0.7074776189282017,0.002446739421543307
A2PSU15S8ZI3V5,prim,40-1,40.0,1000.0,0.9464931179027762,0.9065921350370618,-0.039900982865714495
A2QUSCZS3RXGXE,ns,40-1,40.0,1000.0,0.849767662270963,0.8906296600694632,0.04086199779850011
A2TUYGXQ15U6GO,prim,40-1,40.0,1000.0,0.9052139819902688,0.8899186077593261,-0.015295374230942863
A2UEVNT8VQD1SA,ns,40-1,40.0,1000.0,0.6797185882782745,0.7091913964128186,0.0294728081345441
A2VR9O234UCT9T,rec,40-1,40.0,1000.0,0.8697928123777099,0.6319403309139691,-0.2378524814637408
A2WCPERU8X385N,prim,40-1,40.0,1000.0,0.9233430235526079,0.8859933476271846,-0.03734967592542328
A33GZS6SU4O20M,ns,40-1,40.0,1000.0,0.6735194274030784,0.6905692662585557,0.017049838855477298
A38I0E8UK53ME5,rec,40-1,40.0,1000.0,0.7556681716397625,0.6003797199852459,-0.15528845165451668
A3BZH91MITQA5X,ns,40-1,40.0,1000.0,0.8604116958864286,0.9081428530996445,0.04773115721321584
A3NX66U9RAY2GQ,prim,40-1,40.0,1000.0,0.9252175956698174,0.8795633912157156,-0.0456542044541018
A3O40YLW6MYU8C,prim,40-1,40.0,1000.0,0.919633036337285,0.9317129209130525,0.01207988457576746
A3S2AUQWI7XWT4,prim,40-1,40.0,1000.0,0.9417293394812769,0.9532673359658256,0.011537996484548658
A3SA9LY6RXKFOI,prim,40-1,40.0,1000.0,0.8273308247195362,0.8248591036267781,-0.002471721092758134
A3SLT6KVF0NXPH,prim,40-1,40.0,1000.0,0.9163784430555328,0.9027823292929382,-0.013596113762594734
A3TNSJSXI464IT,ns,40-1,40.0,1000.0,0.7028294669874262,0.7683815116257802,0.06555204463835389
A3TUJBPLJGTI5,rec,40-1,40.0,1000.0,0.9497893139066385,0.723937001103543,-0.22585231280309548
A3VL1CBZ3BGQK7,ns,40-1,40.0,1000.0,0.755360081593853,0.5555254242073517,-0.1998346573865012
A47VA451RDBV3,prim,40-1,40.0,1000.0,0.9441042923273721,0.9142558605792406,-0.02984843174813158
A92KVBM20ZTU4,rec,40-1,40.0,1000.0,0.8471951775130951,0.7420582893901274,-0.1051368881229679
AAF1SJ9FCBF75,rec,40-1,40.0,1000.0,0.7378352295786279,0.6294864972885582,-0.1083487322900697
AAVFHZA708CSP,ns,40-1,40.0,1000.0,0.8470414272511915,0.8082435890310482,-0.03879783822014311
ADL9KYXZGHUFO,ns,40-1,40.0,1000.0,0.7077481101734198,0.8340786496863751,0.12633053951295534
AFLRBB974KS6D,ns,40-1,40.0,1000.0,0.9255179312901642,0.9124811683814992,-0.013036762908665105
AGB6853RIDWJ8,ns,40-1,40.0,1000.0,0.7889030119370742,0.864740833994791,0.07583782205771683
AGLFNO1XKM8O8,rec,40-1,40.0,1000.0,0.7552325723875319,0.8246511000953411,0.06941852770780915
AH2C0LKV36ATT,prim,40-1,40.0,1000.0,0.9397109356831159,0.905362014062296,-0.03434892162081998
AKJN72HW14WTR,rec,40-1,40.0,1000.0,0.8750883266740465,0.5523024666501056,-0.3227858600239407
AMIQGW2E3WYO4,rec,40-1,40.0,1000.0,0.6989447514490783,0.567858883511981,-0.13108586793709734
ANCTZADQC3D75,ns,40-1,40.0,1000.0,0.9025295156212724,0.8994499344160534,-0.0030795812052189643
AOQKJGXZ8QQD0,prim,40-1,40.0,1000.0,0.8561668204680625,0.8591469030831022,0.0029800826150397537
AP3BTOBN8Y9EJ,rec,40-1,40.0,1000.0,0.6955582974236445,0.5076191788574492,-0.18793911856619522
AQSYWZJVVMCGJ,prim,40-1,40.0,1000.0,0.9059840226128246,0.8964965047025202,-0.009487517910304458
AR1IWBDA7MC86,rec,40-1,40.0,1000.0,0.7091491973045376,0.6111171102804015,-0.0980320870241361
AR3MFFPQ39IXF,rec,40-1,40.0,1000.0,0.8524995785033292,0.6693331254413963,-0.18316645306193294
ARL0T0MU9A65G,prim,40-1,40.0,1000.0,0.9296548295221623,0.9287206430999684,-0.0009341864221939621
ASVRLMDNQBUD9,rec,40-1,40.0,1000.0,0.9250449539583794,0.5930016526574048,-0.3320433013009747
ATRRW34VN38IX,rec,40-1,40.0,1000.0,0.8063414891699527,0.7687094607562841,-0.03763202841366869
AVSVIOR38JDM6,prim,40-1,40.0,1000.0,0.9661764292697785,0.9475445005060728,-0.018631928763705775
AW0MG225VXWCN,rec,40-1,40.0,1000.0,0.7948699319553593,0.5726069567024147,-0.22226297525294472
AW4PTI9P13WUB,prim,40-1,40.0,1000.0,0.9305489314916466,0.9098885241167135,-0.020660407374933167
AXFCUZW85XUK1,ns,40-1,40.0,1000.0,0.7343783253117785,0.8008525337730904,0.06647420846131197
AYF9WH3AQIT86,prim,40-1,40.0,1000.0,0.8975837133440464,0.8381676204122447,-0.05941609293180171
