subject,strategy,session,condition,l_length,pres_rate,serial_position,rt,min_rt
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,5128.0,False
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,50834.0,False
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,5051.0,False
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,8385.0,False
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,13720.0,False
A1KH9VI2D0V43B,prim,2,20-1,20.0,1000.0,1.0,82063.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,0.0,True
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,5820.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,10806.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,3566.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,7450.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,3259.0,False
A1KH9VI2D0V43B,prim,3,20-1,20.0,1000.0,1.0,31.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,0.0,True
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,5858.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,8272.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,6454.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,5501.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,2.0,2995.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,7118.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,5947.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,9179.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,4382.0,False
A1KH9VI2D0V43B,prim,4,20-1,20.0,1000.0,1.0,3919.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,0.0,True
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,7040.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,3949.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,7361.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,4554.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,9892.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,6024.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,10237.0,False
A1L5A88C9PPK5L,prim,1,20-2,20.0,2000.0,1.0,5403.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,0.0,True
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,14630.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,11858.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,4489.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,7706.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,11005.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,5671.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,10439.0,False
A1L5A88C9PPK5L,prim,2,20-2,20.0,2000.0,1.0,9705.0,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,16.0,515.6999999992549,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,655.5999999977648,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,19.0,1848.199999999255,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,326.69999999925494,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,551.0,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,84.19999999925494,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,391.5,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,0.0,True
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,19.0,365.0,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,625.6999999992549,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,233.39999999850988,False
A1LA6CIGBNDOH9,rec,1,20-2,20.0,2000.0,20.0,3033.5,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,17.0,209.30000000074506,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,1.0,3538.100000000559,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,20.0,4473.500000000001,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,20.0,2004.6000000005588,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,10.0,2777.100000000559,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,20.0,522.0,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,19.0,463.90000000037253,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,19.0,1070.800000000745,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,20.0,2994.800000000745,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,19.0,2228.100000000559,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,18.0,603.4000000003725,False
A1LA6CIGBNDOH9,rec,2,20-2,20.0,2000.0,20.0,0.0,True
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,17.0,0.0,True
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,19.0,796.6999999992549,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,17.0,1119.199999999255,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,19.0,875.1999999992549,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,19.0,1959.0,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,20.0,1660.800000000745,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,19.0,462.5,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,18.0,626.9000000022347,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,20.0,783.1999999992549,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,19.0,441.8999999985099,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,18.0,70.10000000149012,False
A1LA6CIGBNDOH9,rec,3,20-2,20.0,2000.0,20.0,782.5,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,20.0,119.40000000037253,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,18.0,239.90000000037253,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,19.0,944.6000000014901,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,20.0,314.59999999962747,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,10.0,1498.9000000003725,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,17.0,497.09999999962747,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,18.0,660.2999999988824,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,18.0,1184.5000000000005,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,19.0,0.0,True
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,19.0,193.40000000037253,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,20.0,618.5,False
A1LA6CIGBNDOH9,rec,4,20-2,20.0,2000.0,19.0,1167.5000000000005,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,0.0,True
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1185.400000095368,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1229.5,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,18.0,824.900000333786,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,17.0,2594.9000000953674,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,19.0,1109.1000001430511,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1955.8000001907349,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,52.700000286102295,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1254.000000238419,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1044.1000001430511,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,1076.3000001907349,False
A1LJ4WAEDGELVL,rec,1,20-1,20.0,1000.0,20.0,461.7000000476837,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,0.0,True
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,732.5999999996275,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,363.19999999925494,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,19.0,843.9000000003725,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,1440.7000000011176,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,1208.4000000003725,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,1741.699999999254,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,282.40000000037253,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,873.4000000003725,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,133.10000000149012,False
A1LJ4WAEDGELVL,rec,2,20-1,20.0,1000.0,20.0,68.0,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,13.0,0.0,True
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,29.0,5960.800000190735,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,30.0,4676.600000143051,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,23.0,13559.200000047684,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,26.0,3086.1000001430507,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,20.0,8426.700000047684,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,14.0,10216.300000190735,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,2.0,2642.200000286102,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,17.0,8644.200000047684,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,30.0,10754.700000286104,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,11.0,10968.09999990463,False
A1M1E62KXCDNL0,ns,1,30-1,30.0,1000.0,27.0,4282.700000047684,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,2.0,0.0,True
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,30.0,25991.70000004768,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,1.0,13349.200000047684,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,30.0,5196.300000011921,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,1.0,14633.000000059605,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,29.0,22799.800000071526,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,30.0,9048.300000071526,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,30.0,6422.600000023842,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,27.0,5078.400000035763,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,2.0,8950.200000047684,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,29.0,4081.400000035763,False
A1M1E62KXCDNL0,ns,2,30-1,30.0,1000.0,30.0,10223.900000035761,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,17.0,0.0,True
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,27.0,11255.899999976158,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,29.0,24337.500000000004,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,25.0,16037.300000071526,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,10639.700000047684,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,27.0,14311.399999976158,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,4398.600000023842,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,24.0,8818.399999976158,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,7386.200000047684,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,6292.300000071526,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,3901.2000000476837,False
A1M1E62KXCDNL0,ns,3,30-1,30.0,1000.0,30.0,28847.600000023842,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,30.0,3505.9000000003716,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,29.0,3305.5000000018617,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,3.0,14561.800000000745,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,5.0,2003.2000000011167,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,29.0,2735.999999999999,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,26.0,0.0,True
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,30.0,2366.800000000744,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,30.0,2346.5,False
A1M1E62KXCDNL0,ns,4,30-1,30.0,1000.0,30.0,198.40000000037162,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,2288.0999999046326,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,2.0,18837.0,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,8452.000000476837,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,6.0,9098.600000381472,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,0.0,True
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,3.0,6007.700000286102,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,6252.300000190735,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,2994.9000000953674,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,3.0,7443.100000381472,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,1786.1000003814697,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,1.0,3242.800000190735,False
A1MD74JPL7E9PK,prim,1,20-2,20.0,2000.0,3.0,7610.700000286102,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,7005.0,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,11211.099999904633,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,2785.699999809265,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,19771.900000095364,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,0.0,True
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,934.8999996185303,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,11092.099999904633,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,10882.300000190735,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,6346.699999809265,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,3502.0,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,2.0,3740.3999996185303,False
A1MD74JPL7E9PK,prim,2,20-2,20.0,2000.0,1.0,1931.3000001907349,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,2.0,10178.299999713898,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,3759.7999997138977,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,2.0,3490.8999996185303,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,4337.799999713898,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,2.0,3734.699999809265,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,10873.39999961853,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,13983.999999523163,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,2.0,6810.699999332428,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,25298.799999713898,False
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,1.0,0.0,True
A1MD74JPL7E9PK,prim,3,20-2,20.0,2000.0,2.0,19821.599999427795,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,1.0,2873.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,2.0,5876.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,2.0,5150.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,1.0,0.0,True
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,2.0,3140.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,1.0,881.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,2.0,9308.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,1.0,716.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,9.0,5098.0,False
A1MG8KNVSVZ365,prim,1,30-1,30.0,1000.0,1.0,2540.0,False
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,27.0,0.0,True
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,29.0,9834.0,False
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,28.0,2722.0,False
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,23.0,3881.0,False
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,24.0,1621.0,False
A1MG8KNVSVZ365,prim,2,30-1,30.0,1000.0,2.0,4044.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,0.0,True
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,2635.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,4.0,9914.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,12976.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,3697.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,5268.0,False
A1MG8KNVSVZ365,prim,3,30-1,30.0,1000.0,1.0,13755.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,3.0,6039.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,1.0,3339.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,2.0,0.0,True
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,1.0,876.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,4.0,2528.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,1.0,22734.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,1.0,126.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,2.0,28183.0,False
A1MG8KNVSVZ365,prim,4,30-1,30.0,1000.0,1.0,259.0,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,1.0,1432.5999999996275,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,1.0,1491.0,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,1.0,1543.0,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,30.0,1236.4000000003734,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,30.0,2162.4000000003734,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,30.0,752.5000000018626,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,29.0,1701.0,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,28.0,839.0999999996275,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,30.0,2162.0000000018626,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,29.0,1598.4000000003734,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,29.0,1993.199999999255,False
A1MKEILXWWLBW2,rec,1,30-1,30.0,1000.0,30.0,0.0,True
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,1.0,0.0,True
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,1.0,1783.199999999255,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,1.0,4034.2000000001863,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,1.0,9582.599999998698,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,1986.7000000001863,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,2181.9999999990696,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,1489.7000000001863,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,1974.9999999990696,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,1.0,7929.999999999069,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,952.1999999983236,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,1274.9999999990696,False
A1MKEILXWWLBW2,rec,2,30-1,30.0,1000.0,30.0,2398.2999999998137,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,1.0,0.0,True
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,2.0,2162.0999999996275,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,30.0,695.7999999988824,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,30.0,483.59999999962747,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,29.0,2480.0999999996275,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,30.0,1566.4000000003725,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,30.0,951.6999999992559,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,1.0,421.2999999988824,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,30.0,2906.7999999988824,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,29.0,4070.4000000003707,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,29.0,2256.499999999999,False
A1MKEILXWWLBW2,rec,3,30-1,30.0,1000.0,29.0,3065.4999999981374,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,1.0,0.0,True
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,3256.400000002235,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,2280.0,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,4521.20000000298,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,1144.4000000022352,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,939.6000000052154,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,2063.400000002235,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,3083.7000000029802,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,28.0,1120.0000000037253,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,26.0,1334.0000000037253,False
A1MKEILXWWLBW2,rec,4,30-1,30.0,1000.0,30.0,893.3000000007451,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,0.0,True
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,5721.0,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,10797.0,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,5607.0,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,4451.0,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,9867.0,False
A1NG504QI5LI62,prim,1,10-2,10.0,2000.0,1.0,5503.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,166.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,1097.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,832.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,0.0,True
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,1602.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,1759.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,652.0,False
A1NG504QI5LI62,prim,2,10-2,10.0,2000.0,1.0,2006.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,0.0,True
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,3226.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,3316.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,5453.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,8953.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,6547.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,6763.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,12703.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,8148.0,False
A1NG504QI5LI62,prim,3,10-2,10.0,2000.0,1.0,3378.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,1653.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,0.0,True
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,2736.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,10365.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,4489.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,7853.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,2324.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,27736.0,False
A1NG504QI5LI62,prim,4,10-2,10.0,2000.0,1.0,17270.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,0.0,True
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,541.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,10777.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,1667.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,9051.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,1.0,763.0,False
A1NQ2A0UDW719R,prim,1,10-2,10.0,2000.0,2.0,12362.0,False
