subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
AERGHZBQFT309,15-2,15.0,2000.0,0.5208333333333334,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.3125,0.29166666666666663,0.39583333333333337,0.2916666666666667,0.29166666666666663,0.4375,0.6041666666666667,0.6666666666666666,0.75,0.8958333333333334,0.9791666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AESZJEZTZEW01,15-2,15.0,2000.0,0.375,0.20833333333333331,0.5,0.4166666666666667,0.375,0.5,0.25,0.41666666666666663,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.33333333333333337,0.5,0.33333333333333337,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AEX1I7K7OVHHC,15-2,15.0,2000.0,0.3055555555555555,0.3055555555555555,0.4166666666666667,0.25,0.3055555555555555,0.38888888888888884,0.36111111111111116,0.4444444444444445,0.5555555555555556,0.36111111111111116,0.5555555555555555,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,
AEXRVIK8SKB4V,15-2,15.0,2000.0,0.41666666666666663,0.375,0.3333333333333333,0.2916666666666667,0.375,0.2916666666666667,0.4166666666666667,0.5,0.45833333333333337,0.29166666666666663,0.375,0.375,0.41666666666666663,0.41666666666666663,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AF0W4ZBY7VXOU,15-2,15.0,2000.0,0.7708333333333333,0.6875,0.6875,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.625,0.4375,0.375,0.3541666666666667,0.5416666666666667,0.2916666666666667,0.45833333333333337,0.8333333333333333,0.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AFZGUWYLC0NG0,15-2,15.0,2000.0,0.33333333333333337,0.375,0.22916666666666666,0.33333333333333337,0.35416666666666663,0.20833333333333331,0.22916666666666666,0.22916666666666666,0.3333333333333333,0.25,0.20833333333333331,0.08333333333333333,0.1875,0.20833333333333331,0.27083333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
AGANKP4PUZ4NC,15-2,15.0,2000.0,0.2708333333333333,0.3958333333333333,0.2916666666666667,0.29166666666666663,0.25,0.25,0.3125,0.35416666666666663,0.4166666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666669,0.14583333333333334,0.125,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,
AHY3YAYJLTW32,15-2,15.0,2000.0,0.125,0.14583333333333331,0.14583333333333334,0.16666666666666666,0.22916666666666666,0.16666666666666666,0.1875,0.2708333333333333,0.1875,0.1875,0.3125,0.4375,0.7291666666666667,0.9166666666666666,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
AL9SYQEUTNJXT,15-2,15.0,2000.0,0.4791666666666667,0.5416666666666666,0.5208333333333334,0.5416666666666666,0.4583333333333333,0.6041666666666667,0.5,0.6666666666666667,0.5,0.6458333333333334,0.5208333333333333,0.5,0.5625,0.5833333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
ALDQRWYZ8KQ9A,15-2,15.0,2000.0,0.9583333333333333,0.9166666666666667,0.8541666666666666,0.7291666666666666,0.8333333333333334,0.7916666666666667,0.7083333333333333,0.7083333333333333,0.75,0.75,0.7708333333333334,0.9166666666666666,0.9583333333333334,0.9791666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
