subject,strategy,condition,l_length,pres_rate,serial_position,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,24,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,26,,,,,,,,,,,,,,,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,29,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,30,,,,,,,,,,,0.6833333333333332,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.125,0.22857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330357142857143,0.13571428571428573,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8229166666666666,0.11805555555555555,0.03125,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8142857142857143,0.08571428571428572,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8111111111111111,0.1111111111111111,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.1375,0.14821428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684523809523809,0.23154761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7944444444444445,0.13958333333333334,0.0,0.041666666666666664,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.05,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958333333333334,0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.10416666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.861904761904762,0.10515873015873015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708333333333333,0.2013888888888889,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313492063492064,0.06349206349206349,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,16,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785714285714286,0.22142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,17,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455357142857143,0.13988095238095238,0.03125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,18,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.225,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,19,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861111111111111,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,20,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.24166666666666667,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,21,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8263888888888888,0.11458333333333333,0.059027777777777776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,22,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356150793650793,0.1929563492063492,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,23,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.2875,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,24,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770833333333333,0.12291666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080357142857143,0.24196428571428572,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,26,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226190476190476,0.08571428571428572,0.09166666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847222222222222,0.09027777777777778,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369047619047619,0.3630952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,29,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20833333333333331,0.225,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.05,0.125,0.0,0.0,0.375,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.0,0.0,0.375,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06666666666666667,0.0,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14583333333333331,0.13333333333333333,0.13333333333333333,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0625,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0625,0.0,0.0,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.25,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.0,0.2375,0.0,0.25,0.05,0.0,0.0,0.1111111111111111,0.08333333333333333,0.0625,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.725,0.0,0.05,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.125,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.08333333333333333,0.0,0.20833333333333331,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.125,0.0,0.0625,0.20833333333333331,0.08333333333333333,0.08333333333333333,0.1875,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.125,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.3625,0.0,0.16666666666666666,0.08333333333333333,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.06666666666666667,0.1111111111111111,0.08333333333333333,0.0,0.0,0.06666666666666667,0.24444444444444446,0.15,0.1111111111111111,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14583333333333331,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.20833333333333331,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0625,0.0625,0.25,0.0,0.08333333333333333,0.0625,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,16,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,17,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,18,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.14583333333333331,0.125,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,19,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.14583333333333331,0.041666666666666664,0.1875,0.0,0.10416666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.041666666666666664,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,20,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.125,0.125,0.0,0.08333333333333333,0.1111111111111111,0.25,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,21,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.15000000000000002,0.0625,0.05,0.1125,0.0,0.1,0.1125,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,22,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.05,0.05,0.05,0.08333333333333333,0.08333333333333333,0.0,0.0,0.05,0.4375,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,23,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,24,,,,,,,,,,,,,,,,,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06666666666666667,0.0,0.25,0.1111111111111111,0.0,0.08333333333333333,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.16666666666666666,0.0,0.0625,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,26,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.375,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.5555555555555555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
